date,close,high,low,open,volume,Dividends,Stock Splits
2020-06-01 00:00:00-04:00,9.555591583251953,9.608385277801327,9.436807238988651,9.502798727829887,2276900,0.0,0.0
2020-06-02 00:00:00-04:00,9.784361839294434,9.823956896289676,9.705171725303945,9.731568989385588,4835400,0.0,0.0
2020-06-03 00:00:00-04:00,10.206709861755371,10.250703628066047,10.004335012391584,10.004335012391584,4611200,0.0,0.0
2020-06-04 00:00:00-04:00,10.215508460998535,10.224307550212597,9.960340747682107,10.039530872353987,5253900,0.0,0.0
2020-06-05 00:00:00-04:00,10.259502410888672,10.417882650089233,10.237505528389608,10.373888045963824,4241400,0.0,0.0
2020-06-08 00:00:00-04:00,10.514671325683594,10.558665934904504,10.307897753210902,10.514671325683594,3772000,0.0,0.0
2020-06-09 00:00:00-04:00,10.303498268127441,10.347492877603482,10.19791170886137,10.241906318337412,3513000,0.0,0.0
2020-06-10 00:00:00-04:00,10.109922409057617,10.347492794851899,10.109922409057617,10.321095525900951,4377600,0.0,0.0
2020-06-11 00:00:00-04:00,9.406009674072266,9.832756223367657,9.388412336717236,9.731569225976328,3935600,0.0,0.0
2020-06-12 00:00:00-04:00,9.573189735412598,9.747407668266291,9.423608580239955,9.696374462945158,3986000,0.0,0.0
2020-06-15 00:00:00-04:00,9.625983238220215,9.67877693617905,9.335619997265033,9.3796146057095,4818400,0.0,0.0
2020-06-16 00:00:00-04:00,9.766764640808105,9.942742208210717,9.612783954658108,9.942742208210717,3470500,0.0,0.0
2020-06-17 00:00:00-04:00,9.731571197509766,9.907548802347822,9.713973017462255,9.889950622300312,3030300,0.0,0.0
2020-06-18 00:00:00-04:00,9.749167442321777,9.81955847634287,9.683175952817917,9.705172836276764,2571100,0.0,0.0
2020-06-19 00:00:00-04:00,9.520397186279297,9.740369401039002,9.467604324648315,9.740369401039002,2742500,0.0,0.0
2020-06-22 00:00:00-04:00,9.731571197509766,9.806361784456866,9.669978406470888,9.7051739274385,2812000,0.0,0.0
2020-06-23 00:00:00-04:00,9.907547950744629,10.065927361921675,9.88994977220977,10.030731843979293,2756000,0.0,0.0
2020-06-24 00:00:00-04:00,9.64358139038086,9.898749111695015,9.63478230089101,9.889950022205165,4035000,0.0,0.0
2020-06-25 00:00:00-04:00,10.030731201171875,10.030731201171875,9.73156973739671,9.766765253083628,2984600,0.0,0.0
2020-06-26 00:00:00-04:00,9.87235164642334,10.114320708112325,9.832756587001175,10.101122075262513,5266300,0.0,0.0
2020-06-29 00:00:00-04:00,10.013134002685547,10.118720551220397,9.94274297032898,10.039530430037436,2961600,0.0,0.0
2020-06-30 00:00:00-04:00,10.153916358947754,10.153916358947754,9.977938773003498,9.98673786208254,3422600,0.0,0.0
2020-07-01 00:00:00-04:00,10.039530754089355,10.197911001567412,10.021933414995862,10.127519966938792,3293500,0.0,0.0
2020-07-02 00:00:00-04:00,10.250703811645508,10.373888541252501,10.224307383560909,10.321094845955985,2853000,0.0,0.0
2020-07-06 00:00:00-04:00,10.49707317352295,10.55866511819166,10.39148662303631,10.42668213986519,2917800,0.0,0.0
2020-07-07 00:00:00-04:00,10.303498268127441,10.523470476380266,10.285900088686072,10.523470476380266,4808100,0.0,0.0
2020-07-08 00:00:00-04:00,10.444279670715332,10.453078759866134,10.287659911642201,10.294698511660982,3359400,0.0,0.0
2020-07-09 00:00:00-04:00,10.268301963806152,10.505871494221088,10.24190553578834,10.497073244300028,2614300,0.0,0.0
2020-07-10 00:00:00-04:00,10.49707317352295,10.541066940213565,10.316696044884026,10.32109475025124,2984800,0.0,0.0
2020-07-13 00:00:00-04:00,10.38268756866455,10.492673664012422,10.360689846118587,10.444279513538618,3248200,0.0,0.0
2020-07-14 00:00:00-04:00,10.699447631835938,10.717045810548143,10.527869585028665,10.549866469291574,3980600,0.0,0.0
2020-07-15 00:00:00-04:00,10.620257377624512,10.712646136493117,10.541067252630661,10.673051073996191,2324000,0.0,0.0
2020-07-16 00:00:00-04:00,10.620257377624512,10.664251984746356,10.514670824008489,10.541067252630661,3500900,0.0,0.0
2020-07-17 00:00:00-04:00,10.620257377624512,10.664251984746356,10.585061859752505,10.64665464537402,2420500,0.0,0.0
2020-07-20 00:00:00-04:00,10.576263427734375,10.611458945001074,10.492673759553222,10.541067071340356,3003200,0.0,0.0
2020-07-21 00:00:00-04:00,10.83143138885498,10.928218853800843,10.805034120947376,10.84902872833271,3491000,0.0,0.0
2020-07-22 00:00:00-04:00,10.875425338745117,10.989810984206422,10.813833390853397,10.98101189475693,4208200,0.0,0.0
2020-07-23 00:00:00-04:00,10.699447631835938,10.743442239489106,10.621137750472254,10.717045810548143,3500500,0.0,0.0
2020-07-24 00:00:00-04:00,10.708247184753418,10.813833744215469,10.68185075466975,10.7434427045741,2302500,0.0,0.0
2020-07-27 00:00:00-04:00,10.822632789611816,10.857828309288303,10.70824714088139,10.769839090533397,1988100,0.0,0.0
2020-07-28 00:00:00-04:00,10.629055976867676,10.774237586287654,10.585061371774014,10.761038953021366,2214300,0.0,0.0
2020-07-29 00:00:00-04:00,10.541067123413086,10.554265757126045,10.347492197053649,10.400285053650832,2137800,0.0,0.0
2020-07-30 00:00:00-04:00,10.32989501953125,10.347493199520109,10.153917415279698,10.241906636969178,2219600,0.0,0.0
2020-07-31 00:00:00-04:00,10.277101516723633,10.488274628652304,10.215508729732253,10.470676449761237,2782600,0.0,0.0
2020-08-03 00:00:00-04:00,10.41788387298584,10.43108166838358,10.285900045116776,10.32109556472305,1476900,0.0,0.0
2020-08-04 00:00:00-04:00,10.55866527557373,10.589461248367115,10.523469758220244,10.549866186453528,1987000,0.0,0.0
2020-08-05 00:00:00-04:00,10.743441581726074,10.769838009050925,10.673050549441607,10.673050549441607,1830000,0.0,0.0
2020-08-06 00:00:00-04:00,10.769838333129883,10.769838333129883,10.629056264324628,10.646654442488945,2075600,0.0,0.0
2020-08-07 00:00:00-04:00,10.725844383239746,10.734643472860386,10.563065420894773,10.602660485060278,1889700,0.0,0.0
2020-08-10 00:00:00-04:00,10.805033683776855,10.81383277272338,10.725843561512747,10.761039078171539,1518400,0.0,0.0
2020-08-11 00:00:00-04:00,10.840229988098145,10.981012064962686,10.831431737639637,10.901822776071908,3351300,0.0,0.0
2020-08-12 00:00:00-04:00,11.016206741333008,11.14818970846029,10.994209020726966,11.139390620217874,2167000,0.0,0.0
2020-08-13 00:00:00-04:00,10.91942024230957,11.037325191089856,10.901822902061818,10.972213941307583,1875200,0.0,0.0
2020-08-14 00:00:00-04:00,10.849027633666992,10.893022236613275,10.761038427774425,10.769837516189133,1645600,0.0,0.0
2020-08-17 00:00:00-04:00,10.813833236694336,10.862227388849282,10.743442200356602,10.831431415342442,1648200,0.0,0.0
2020-08-18 00:00:00-04:00,10.681849479675293,10.778636937847695,10.659851757958418,10.752240510914728,1511500,0.0,0.0
2020-08-19 00:00:00-04:00,10.690649032592773,10.778638251932977,10.668652147321415,10.717046301871266,2091300,0.0,0.0
2020-08-20 00:00:00-04:00,10.585061073303223,10.598259706197345,10.519069587087165,10.523469131385204,1910800,0.0,0.0
2020-08-21 00:00:00-04:00,10.585061073303223,10.611458339091467,10.483874071830114,10.497072704724236,1424700,0.0,0.0
2020-08-24 00:00:00-04:00,10.796236991882324,10.813834333187408,10.673052246237024,10.717046858190875,1986600,0.0,0.0
2020-08-25 00:00:00-04:00,10.761039733886719,10.928219077548398,10.734643304566006,10.893023558744996,1753900,0.0,0.0
2020-08-26 00:00:00-04:00,10.893023490905762,10.937018098917866,10.831431543165227,10.857827972321548,1422000,0.0,0.0
2020-08-27 00:00:00-04:00,10.813833236694336,10.901822451680175,10.783037263187495,10.893023362356123,2974500,0.0,0.0
2020-08-28 00:00:00-04:00,10.875425338745117,10.910620857415722,10.835830275349768,10.901822607093587,1614300,0.0,0.0
2020-08-31 00:00:00-04:00,10.690649032592773,10.842870096748014,10.690649032592773,10.831431951362575,1589100,0.0,0.0
2020-09-01 00:00:00-04:00,10.725844383239746,10.752241652101665,10.611459574680918,10.664252434150013,1598900,0.0,0.0
2020-09-02 00:00:00-04:00,10.937017440795898,10.954614779465428,10.787436286032023,10.81383271359997,2001000,0.0,0.0
2020-09-03 00:00:00-04:00,10.761039733886719,11.042604723441297,10.708246875245296,10.998610115155204,3399000,0.0,0.0
2020-09-04 00:00:00-04:00,10.813833236694336,10.91502024653891,10.68185025334292,10.893023362356123,2848100,0.0,0.0
2020-09-08 00:00:00-04:00,10.576263427734375,10.66425180133746,10.541067071340356,10.629056284070762,3379400,0.0,0.0
2020-09-09 00:00:00-04:00,10.840229988098145,10.893023686486032,10.761039860079997,10.82263264805376,2130100,0.0,0.0
2020-09-10 00:00:00-04:00,10.743441581726074,11.00740837235647,10.699446976766458,10.989810194721708,2783600,0.0,0.0
2020-09-11 00:00:00-04:00,10.77863883972168,10.836711492697408,10.725845137413096,10.831432542030264,1730700,0.0,0.0
2020-09-14 00:00:00-04:00,11.016206741333008,11.112994194617865,10.950214418642126,11.007407653090592,1582900,0.0,0.0
2020-09-15 00:00:00-04:00,10.813833236694336,10.963414398693857,10.787436807849522,10.937017969849043,1951600,0.0,0.0
2020-09-16 00:00:00-04:00,10.866625785827637,10.93701681473099,10.73024243309104,10.778636580134817,1884900,0.0,0.0
2020-09-17 00:00:00-04:00,10.796236991882324,10.83143251361992,10.712647313082748,10.717046858190875,1694900,0.0,0.0
2020-09-18 00:00:00-04:00,10.585061073303223,10.659851648115364,10.541066469450092,10.611458339091467,1935600,0.0,0.0
2020-09-21 00:00:00-04:00,10.0043363571167,10.074727399628102,9.854755181998112,10.030732788276621,3508300,0.0,0.0
2020-09-22 00:00:00-04:00,9.881152153015137,10.013135994280523,9.793163764632341,9.969141380525395,2327900,0.0,0.0
2020-09-23 00:00:00-04:00,9.59958553314209,9.87675094212134,9.590786444797011,9.828356795350654,3696200,0.0,0.0
2020-09-24 00:00:00-04:00,9.485200881958008,9.590787435625403,9.432408024687978,9.529195489101257,3978100,0.0,0.0
2020-09-25 00:00:00-04:00,9.247632026672363,9.265229367348535,9.143805115388007,9.186039236487261,2671800,0.0,0.0
2020-09-28 00:00:00-04:00,9.740367889404297,9.784362493354074,9.599585828066829,9.625982254785784,3090600,0.0,0.0
2020-09-29 00:00:00-04:00,9.687575340270996,9.72277085671092,9.60398567405344,9.67877625137919,2638000,0.0,0.0
2020-09-30 00:00:00-04:00,9.810758590698242,9.925144221476506,9.757965739032734,9.793161253185488,3294000,0.0,0.0
2020-10-01 00:00:00-04:00,9.87235164642334,9.903147617278963,9.768524750894512,9.88114989586261,4539400,0.0,0.0
2020-10-02 00:00:00-04:00,9.97793960571289,10.013135125838986,9.740369215516207,9.766766484956321,3330300,0.0,0.0
2020-10-05 00:00:00-04:00,10.180313110351562,10.206710378426983,10.109922073738467,10.145117592045015,2400200,0.0,0.0
2020-10-06 00:00:00-04:00,10.189111709594727,10.400284809276192,10.180312620659505,10.382687470533057,3395000,0.0,0.0
2020-10-07 00:00:00-04:00,10.338693618774414,10.373889137954084,10.259503490838316,10.285899920441226,2502700,0.0,0.0
2020-10-08 00:00:00-04:00,10.365090370178223,10.400285890450593,10.294699329633481,10.391487639728046,2430100,0.0,0.0
2020-10-09 00:00:00-04:00,10.268301963806152,10.38268760405309,10.203189879626413,10.38268760405309,2024800,0.0,0.0
2020-10-12 00:00:00-04:00,10.391487121582031,10.41348400598267,10.285899726902382,10.303497905724774,2175800,0.0,0.0
2020-10-13 00:00:00-04:00,10.241905212402344,10.329893582725939,10.1979106076769,10.303497155541589,1713300,0.0,0.0
2020-10-14 00:00:00-04:00,10.127519607543945,10.281500305002492,10.118720518745791,10.259502583007103,3387500,0.0,0.0
2020-10-15 00:00:00-04:00,10.065927505493164,10.074726594886096,9.854754394826893,9.863553484219825,3963100,0.0,0.0
2020-10-16 00:00:00-04:00,10.2243070602417,10.285899003533839,10.158315572553365,10.189111544199434,2484300,0.0,0.0
2020-10-19 00:00:00-04:00,10.338693618774414,10.593861342608857,10.338693618774414,10.470676605916331,4260500,0.0,0.0
2020-10-20 00:00:00-04:00,10.884224891662598,11.033806062163915,10.875425801838428,10.901823071310936,6822600,0.0,0.0
2020-10-21 00:00:00-04:00,10.752241134643555,10.954615151414663,10.752241134643555,10.8842241160919,3942900,0.0,0.0
2020-10-22 00:00:00-04:00,10.945816040039062,10.98101155762913,10.717045595267285,10.734642934498655,2884900,0.0,0.0
2020-10-23 00:00:00-04:00,10.945816040039062,11.042604342757246,10.87718549399666,11.025006164398548,2119900,0.0,0.0
2020-10-26 00:00:00-04:00,10.901823043823242,10.945816814578382,10.809434279157191,10.910621294497837,3258600,0.0,0.0
2020-10-27 00:00:00-04:00,10.63785457611084,10.840228575449325,10.63785457611084,10.805033060819708,2368200,0.0,0.0
2020-10-28 00:00:00-04:00,10.19791030883789,10.338692368532007,10.158315249658012,10.294697765095778,3359900,0.0,0.0
2020-10-29 00:00:00-04:00,10.19791030883789,10.360689250686487,10.092323764067304,10.153915705401664,2797200,0.0,0.0
2020-10-30 00:00:00-04:00,10.285900115966797,10.312297385198862,10.146877686695309,10.277101865350158,3221500,0.0,0.0
2020-11-02 00:00:00-05:00,10.505870819091797,10.541066333896246,10.422281995885768,10.514669907574724,2710300,0.0,0.0
2020-11-03 00:00:00-05:00,11.200983047485352,11.262575828737512,10.976612161422622,10.998609043859432,4317100,0.0,0.0
2020-11-04 00:00:00-05:00,11.060200691223145,11.218580925754518,11.025005176785868,11.130591720097698,3879700,0.0,0.0
2020-11-05 00:00:00-05:00,11.429755210876465,11.49134799694562,11.288973138365268,11.306571316992839,2806400,0.0,0.0
2020-11-06 00:00:00-05:00,11.491347312927246,11.555579150665286,11.464950046557178,11.526542828960045,2857700,0.0,0.0
2020-11-09 00:00:00-05:00,11.904894828796387,12.089671504149205,11.724517697990935,11.904894828796387,6521400,0.0,0.0
2020-11-10 00:00:00-05:00,12.03687858581543,12.107269619955973,11.953288918100789,12.04567683573751,3746900,0.0,0.0
2020-11-11 00:00:00-05:00,12.010481834411621,12.08967196100208,11.935691252534783,11.975286315830012,3752700,0.0,0.0
2020-11-12 00:00:00-05:00,11.85210132598877,11.957687871984215,11.777310751017753,11.904894179422854,1979200,0.0,0.0
2020-11-13 00:00:00-05:00,12.028079986572266,12.045677326260341,11.962088494269121,11.966488038972978,2284600,0.0,0.0
2020-11-16 00:00:00-05:00,12.54721450805664,12.613206000329344,12.353638736813007,12.362437826216661,5037600,0.0,0.0
2020-11-17 00:00:00-05:00,12.758386611938477,12.7935821276477,12.613205004747027,12.652800064810812,3429500,0.0,0.0
2020-11-18 00:00:00-05:00,12.53841495513916,12.758387147334584,12.53841495513916,12.696795202040608,2560300,0.0,0.0
2020-11-19 00:00:00-05:00,12.731989860534668,12.740788109892335,12.61320468336989,12.670397080267414,2117800,0.0,0.0
2020-11-20 00:00:00-05:00,12.687995910644531,12.701194544051631,12.564811182893513,12.608805788456541,2830900,0.0,0.0
2020-11-23 00:00:00-05:00,12.81118106842041,12.859574380949555,12.767186461380643,12.79358288995357,3347100,0.0,0.0
2020-11-24 00:00:00-05:00,13.322039604187012,13.340090700488565,13.06931736984775,13.096395305447116,2435100,0.366,0.0
2020-11-25 00:00:00-05:00,13.1956787109375,13.213730668310069,13.042240516329471,13.114446624290343,1949300,0.0,0.0
2020-11-27 00:00:00-05:00,13.132497787475586,13.186651934788918,13.042239727600498,13.042239727600498,1806100,0.0,0.0
2020-11-30 00:00:00-05:00,12.762442588806152,13.055780022074176,12.753416609748124,12.997112018961728,4671100,0.0,0.0
2020-12-01 00:00:00-05:00,13.087368965148926,13.137010984944183,12.762441493820507,12.771466611339465,6372500,0.0,0.0
2020-12-02 00:00:00-05:00,13.1234712600708,13.14152321559614,12.86172393030569,12.888801002829084,7683800,0.0,0.0
2020-12-03 00:00:00-05:00,13.087368965148926,13.177627026455818,13.019675849551088,13.078342986865303,3652700,0.0,0.0
2020-12-04 00:00:00-05:00,13.03321361541748,13.141523630459512,12.988085446708716,13.096394600986105,4146400,0.0,0.0
2020-12-07 00:00:00-05:00,13.06029224395752,13.18665250028388,13.010650222820914,13.141524329175716,2926900,0.0,0.0
2020-12-08 00:00:00-05:00,13.024189949035645,13.073831112298263,12.988086893587951,12.99711201187632,1602500,0.0,0.0
2020-12-09 00:00:00-05:00,13.03321361541748,13.164087714813894,12.961910454676506,13.096394600986105,2225800,0.0,0.0
2020-12-10 00:00:00-05:00,12.78049373626709,12.812986744544547,12.71731360414265,12.735364701564743,2024500,0.0,0.0
2020-12-11 00:00:00-05:00,12.599976539611816,12.645105567442322,12.527770439388851,12.60900251733084,1533000,0.0,0.0
2020-12-14 00:00:00-05:00,12.581924438476562,12.753414570093726,12.563873344012157,12.735362614864718,1564200,0.0,0.0
2020-12-15 00:00:00-05:00,12.906853675842285,12.915879654106707,12.708286457848343,12.807569636462983,2896400,0.0,0.0
2020-12-16 00:00:00-05:00,12.825621604919434,12.915879666118254,12.762441478539058,12.915879666118254,1716600,0.0,0.0
2020-12-17 00:00:00-05:00,12.735363960266113,12.861725077924522,12.726338842462772,12.843673120788452,1490800,0.0,0.0
2020-12-18 00:00:00-05:00,12.69023609161377,12.699261209632358,12.609004004093482,12.69023609161377,1962100,0.0,0.0
2020-12-21 00:00:00-05:00,12.455564498901367,12.473615593806297,12.211868261950139,12.293100340933883,2880500,0.0,0.0
2020-12-22 00:00:00-05:00,12.347256660461426,12.464591802499696,12.311153606046936,12.428488748085206,1900500,0.0,0.0
2020-12-23 00:00:00-05:00,12.744390487670898,12.803058490124966,12.500695081192077,12.527772157297562,2181700,0.0,0.0
2020-12-24 00:00:00-05:00,12.699260711669922,12.744389743052121,12.640593573408339,12.744389743052121,618500,0.0,0.0
2020-12-28 00:00:00-05:00,12.70828628540039,12.780492389006614,12.672183233597279,12.70828628540039,1380100,0.0,0.0
2020-12-29 00:00:00-05:00,12.735363960266113,12.807570067281006,12.71279987461072,12.77146701377356,1803700,0.0,0.0
2020-12-30 00:00:00-05:00,12.69023609161377,12.834648309087743,12.654133037245277,12.753416221567456,2088000,0.0,0.0
2020-12-31 00:00:00-05:00,12.753416061401367,12.780493136646506,12.627054942316212,12.717313007486279,1658700,0.0,0.0
2021-01-04 00:00:00-05:00,12.897829055786133,13.047657212000413,12.789519887501557,13.033215300950665,4974100,0.0,0.0
2021-01-05 00:00:00-05:00,13.186653137207031,13.258859247385319,13.042240916850458,13.060292874777394,3584400,0.0,0.0
2021-01-06 00:00:00-05:00,13.62891674041748,13.764302982827926,13.430349505552723,13.484503658211006,5241300,0.0,0.0
2021-01-07 00:00:00-05:00,14.02604866027832,14.089228784359353,13.86358450033894,13.89968755135162,4618000,0.0,0.0
2021-01-08 00:00:00-05:00,13.800405502319336,13.899688685514185,13.665019265165931,13.890663567598075,2133900,0.0,0.0
2021-01-11 00:00:00-05:00,13.74625015258789,13.76430210950511,13.493528781099613,13.538657812627976,2451400,0.0,0.0
2021-01-12 00:00:00-05:00,13.863585472106934,13.872611450683939,13.694804148693358,13.746250332899956,4100300,0.0,0.0
2021-01-13 00:00:00-05:00,13.637941360473633,13.665019296578322,13.556710134453681,13.628916242536775,2796100,0.0,0.0
2021-01-14 00:00:00-05:00,13.755276679992676,13.818457670959686,13.687583560380972,13.7011225286092,2441800,0.0,0.0
2021-01-15 00:00:00-05:00,13.65599250793457,13.764301663635353,13.556709330400018,13.746249707302896,1786100,0.0,0.0
2021-01-19 00:00:00-05:00,13.448399543762207,13.5206056487967,13.39424539536867,13.502554552920412,3521100,0.0,0.0
2021-01-20 00:00:00-05:00,13.493528366088867,13.565734470007584,13.46193830322001,13.565734470007584,1547100,0.0,0.0
2021-01-21 00:00:00-05:00,13.475478172302246,13.601838432233999,13.430349139141743,13.583787335428624,2223600,0.0,0.0
2021-01-22 00:00:00-05:00,13.430349349975586,13.493529480933285,13.358143240091152,13.403272273960106,2942200,0.0,0.0
2021-01-25 00:00:00-05:00,13.114445686340332,13.326551866474595,12.99350050719415,13.303986921372736,5256700,0.0,0.0
2021-01-26 00:00:00-05:00,13.484501838684082,13.58378587310197,13.421321715519696,13.493527816497458,3954400,0.0,0.0
2021-01-27 00:00:00-05:00,13.141524314880371,13.353629645457955,13.132498336362682,13.34009067768142,5011100,0.0,0.0
2021-01-28 00:00:00-05:00,13.637941360473633,13.692096371918305,13.313013874099713,13.340090949439697,5087700,0.0,0.0
2021-01-29 00:00:00-05:00,12.98808479309082,13.204703090744408,12.929416799498433,13.15054808594871,4469300,0.0,0.0
2021-02-01 00:00:00-05:00,13.213730812072754,13.240807887661498,13.06029261579535,13.123472745757322,2134800,0.0,0.0
2021-02-02 00:00:00-05:00,13.394246101379395,13.400564114383819,13.27691095932244,13.30398803494644,2134900,0.0,0.0
2021-02-03 00:00:00-05:00,13.475478172302246,13.511581226677706,13.358143030390822,13.358143030390822,2018600,0.0,0.0
2021-02-04 00:00:00-05:00,13.511580467224121,13.556709497848031,13.385219353630111,13.385219353630111,2551700,0.0,0.0
2021-02-05 00:00:00-05:00,13.475478172302246,13.565735377858537,13.4213231603567,13.565735377858537,2800400,0.0,0.0
2021-02-08 00:00:00-05:00,13.845535278320312,13.980921522742555,13.610864984607995,13.619890963773411,7188100,0.0,0.0
2021-02-09 00:00:00-05:00,13.845535278320312,13.872612355051812,13.746251229030236,13.818458201588815,3140700,0.0,0.0
2021-02-10 00:00:00-05:00,13.926766395568848,14.017023598618291,13.822969363953186,13.99897250231428,3233900,0.0,0.0
2021-02-11 00:00:00-05:00,13.809431076049805,13.863585225017259,13.710147035001675,13.845534128949668,1709300,0.0,0.0
2021-02-12 00:00:00-05:00,13.899687767028809,13.917739723197572,13.791378612310167,13.800404590394548,1279500,0.0,0.0
2021-02-16 00:00:00-05:00,14.314873695373535,14.360002726307204,14.15241038908287,14.15241038908287,2377500,0.0,0.0
2021-02-17 00:00:00-05:00,14.09825611114502,14.16594923067471,13.976407979532745,14.152411123227603,2395200,0.0,0.0
2021-02-18 00:00:00-05:00,13.872611045837402,14.003485149090569,13.77332786668183,13.971894224992976,1759100,0.0,0.0
2021-02-19 00:00:00-05:00,14.0079984664917,14.107281647973737,13.989946509441499,14.053126637587825,1788500,0.0,0.0
2021-02-22 00:00:00-05:00,14.197538375854492,14.301335403890528,13.989946041311743,14.017023115216306,2060900,0.0,0.0
2021-02-23 00:00:00-05:00,14.089229583740234,14.161435689862357,13.899688339978496,14.080204466048482,2423900,0.0,0.0
2021-02-24 00:00:00-05:00,14.405132293701172,14.450261326315486,14.20656506665701,14.224617024008616,1917400,0.0,0.0
2021-02-25 00:00:00-05:00,14.260720252990723,14.621751657572027,14.21559121982247,14.522467612448928,3023700,0.0,0.0
2021-02-26 00:00:00-05:00,14.0079984664917,14.202051840193226,13.989946509441499,14.197538850930677,3099400,0.0,0.0
2021-03-01 00:00:00-05:00,14.269745826721191,14.314873997843739,14.179487762946723,14.179487762946723,2231700,0.0,0.0
2021-03-02 00:00:00-05:00,14.42318344116211,14.468313334700312,14.341952215087465,14.37805526915332,3143800,0.0,0.0
2021-03-03 00:00:00-05:00,14.251694679260254,14.41415885897757,14.16143661035847,14.179488568444722,4043900,0.0,0.0
2021-03-04 00:00:00-05:00,13.899687767028809,14.188513040376503,13.720977532628352,14.11630693723074,4839000,0.0,0.0
2021-03-05 00:00:00-05:00,14.107281684875488,14.143384738305638,13.850047321590074,14.107281684875488,3885800,0.0,0.0
2021-03-08 00:00:00-05:00,14.152410507202148,14.295919776636076,14.143384528787148,14.233642591407799,4143800,0.0,0.0
2021-03-09 00:00:00-05:00,14.071178436279297,14.188513573491033,13.926766224561677,14.035075383349891,5048200,0.0,0.0
2021-03-10 00:00:00-05:00,14.134359359741211,14.197539490734714,13.981824103157729,14.161436435772037,2277600,0.0,0.0
2021-03-11 00:00:00-05:00,13.926766395568848,13.985433534512751,13.836508331754715,13.899688459965795,3931900,0.0,0.0
2021-03-12 00:00:00-05:00,13.944816589355469,14.10367070252603,13.91773951626955,13.980919640391571,2526800,0.0,0.0
2021-03-15 00:00:00-04:00,13.899687767028809,13.913226734155382,13.701121413760287,13.87261069354031,2870400,0.0,0.0
2021-03-16 00:00:00-04:00,13.998971939086914,14.075691032012845,13.881636805155217,14.071178042927242,2278100,0.0,0.0
2021-03-17 00:00:00-04:00,14.215590476989746,14.22912944446216,13.971894227074309,13.998972162019136,2920300,0.0,0.0
2021-03-18 00:00:00-04:00,14.4592866897583,14.71652104572063,14.414157659064195,14.468312668050054,4567800,0.0,0.0
2021-03-19 00:00:00-04:00,14.468313217163086,14.486363452902317,14.21559097999045,14.350977216446385,4903000,0.0,0.0
2021-03-22 00:00:00-04:00,14.531494140625,14.558570356479018,14.328413914072406,14.405133015129525,4628000,0.0,0.0
2021-03-23 00:00:00-04:00,14.179488182067871,14.423183584238652,14.152411106441054,14.378055411782196,3362200,0.0,0.0
2021-03-24 00:00:00-04:00,14.242668151855469,14.423183421944222,14.211078087185525,14.215591076533332,2277200,0.0,0.0
2021-03-25 00:00:00-04:00,14.49538803100586,14.54051791981703,14.183999545090334,14.287795707062177,2977200,0.0,0.0
2021-03-26 00:00:00-04:00,14.477337837219238,14.612724060970297,14.427694959389077,14.513440026839211,3629000,0.0,0.0
2021-03-29 00:00:00-04:00,14.071178436279297,14.138871552926346,13.931279213773438,13.998972330420488,3544500,0.0,0.0
2021-03-30 00:00:00-04:00,14.080204963684082,14.11630801802113,13.998972876234546,14.017023973020713,2480600,0.0,0.0
2021-03-31 00:00:00-04:00,14.017024040222168,14.116308085698579,13.989946964530747,14.062153073551018,2795900,0.0,0.0
