date,open,high,low,close,volume,Dividends,Stock Splits
2020-05-06 00:00:00-04:00,36.2454463889351,36.983868767482036,35.82124668168254,36.00978088378906,3247100,0.0,0.0
2020-05-07 00:00:00-04:00,37.36878513810983,38.81420390618325,37.22738524800977,37.950096130371094,5907500,0.0,0.0
2020-05-08 00:00:00-04:00,38.72779868220205,40.463871723902386,38.067933422447894,40.41674041748047,7284300,0.0,0.0
2020-05-11 00:00:00-04:00,39.858988375573105,40.825218880779495,38.884900656757075,39.1519889831543,5279100,0.0,0.0
2020-05-12 00:00:00-04:00,39.285532254185384,39.701877679100015,38.26431322455049,39.05772399902344,5286000,0.0,0.0
2020-05-13 00:00:00-04:00,38.845623732888285,38.845623732888285,37.35307078592209,37.86368179321289,5768000,0.0,0.0
2020-05-14 00:00:00-04:00,37.03099731649779,38.46070467092474,36.064766719603696,37.360931396484375,5903800,0.0,0.0
2020-05-15 00:00:00-04:00,36.99171586315668,38.34286889425379,36.87388163494745,37.45519256591797,4004800,0.0,0.0
2020-05-18 00:00:00-04:00,39.67045466697016,41.38296166262277,39.285532105141314,41.194427490234375,6340600,0.0,0.0
2020-05-19 00:00:00-04:00,41.076595699021006,41.45366104204918,39.73329985261146,39.796142578125,3559100,0.0,0.0
2020-05-20 00:00:00-04:00,40.573840552596934,41.94070200082112,40.46386054248737,41.35939407348633,3303600,0.0,0.0
2020-05-21 00:00:00-04:00,41.59506595445617,42.07425415566939,40.54242395402609,41.10016632080078,3881100,0.0,0.0
2020-05-22 00:00:00-04:00,41.013756142589514,41.14730182393672,40.02395984292239,41.06874465942383,2500200,0.0,0.0
2020-05-26 00:00:00-04:00,42.702696522761,42.7105507406671,40.298901295834625,40.408878326416016,5685300,0.0,0.0
2020-05-27 00:00:00-04:00,41.068745271680285,41.4301022405279,39.53691799895996,41.422245025634766,3968600,0.0,0.0
2020-05-28 00:00:00-04:00,41.32796679666161,41.71288630263702,40.30674792797465,40.56597900390625,4688700,0.0,0.0
2020-05-29 00:00:00-04:00,40.440296212338765,40.440296212338765,39.22268881465026,40.03966522216797,6602700,0.0,0.0
2020-06-01 00:00:00-04:00,39.84328177814302,40.78594375351792,39.277682195598615,40.69953536987305,3263900,0.0,0.0
2020-06-02 00:00:00-04:00,41.24156804724462,43.087617989747216,41.12373379702128,43.05619812011719,4824400,0.0,0.0
2020-06-03 00:00:00-04:00,44.07741235372036,44.195243594068764,42.36490529014457,43.49610137939453,4638800,0.0,0.0
2020-06-04 00:00:00-04:00,43.20545751395736,43.747488538520344,42.537738005583414,43.32329177856445,4361200,0.0,0.0
2020-06-05 00:00:00-04:00,46.51262555477385,47.02323656728382,45.7349292087252,46.591182708740234,6327200,0.0,0.0
2020-06-08 00:00:00-04:00,48.6807601217556,49.04211407764288,46.42621901310602,48.79073715209961,6075100,0.0,0.0
2020-06-09 00:00:00-04:00,46.7875731122332,48.24870027910093,46.072719461944196,46.71687316894531,6336900,0.0,0.0
2020-06-10 00:00:00-04:00,45.585674755055955,45.6485204818694,43.67677925451099,43.700347900390625,6349300,0.0,0.0
2020-06-11 00:00:00-04:00,40.668110820399896,43.15046011247394,40.118222693108656,40.181068420410156,5890600,0.0,0.0
2020-06-12 00:00:00-04:00,42.302058356914,42.56129247224777,39.7961435585994,41.29655075073242,4552500,0.0,0.0
2020-06-15 00:00:00-04:00,39.06558308451336,41.43010127514003,38.70422912073533,41.013755798339844,5415200,0.0,0.0
2020-06-16 00:00:00-04:00,42.851946828131894,43.15831224228326,40.77023165668461,42.8912239074707,4660800,0.0,0.0
2020-06-17 00:00:00-04:00,42.812671613222264,42.85194869427153,41.194430102809505,41.225852966308594,3933500,0.0,0.0
2020-06-18 00:00:00-04:00,40.84879572177344,42.294214767179106,40.432453185844835,41.57936096191406,3444300,0.0,0.0
2020-06-19 00:00:00-04:00,43.55109954890978,43.59037963438591,41.06089555819236,41.0844612121582,7928400,0.0,0.0
2020-06-22 00:00:00-04:00,40.84093705681162,41.49294505159828,40.32247174895556,41.1787223815918,3335400,0.0,0.0
2020-06-23 00:00:00-04:00,41.783601719591296,42.02712445410052,40.84879386192948,41.210147857666016,3850000,0.0,0.0
