date,open,high,low,close,volume,Dividends,Stock Splits
2020-05-06 00:00:00-04:00,32.44262518389082,32.450296473787176,31.491590038531896,31.59896469116211,6240400,0.0,0.0
2020-05-07 00:00:00-04:00,31.875065018871897,32.11282228569956,30.993054138267123,31.184795379638672,6894000,0.0,0.0
2020-05-08 00:00:00-04:00,31.629632767596128,32.059131225602236,31.353524944170022,31.95942497253418,5965600,0.0,0.0
2020-05-11 00:00:00-04:00,32.04379580432361,32.135833708100144,31.621965652101704,31.990108489990234,4923500,0.0,0.0
2020-05-12 00:00:00-04:00,32.18952606429683,32.35058803252418,31.077426088258086,31.085094451904297,6303500,0.0,0.0
2020-05-13 00:00:00-04:00,30.91635654954373,31.046739179780136,29.16000620493334,29.413103103637695,11850200,0.0,0.0
2020-05-14 00:00:00-04:00,29.290386492989114,29.92696872120836,28.109262850584763,29.79658317565918,13076700,0.0,0.0
2020-05-15 00:00:00-04:00,29.38242149398256,29.512804100980816,28.761178974859757,29.451448440551758,17309300,0.0,0.0
2020-05-18 00:00:00-04:00,30.4408376629044,31.422554783591107,30.249096426344998,31.33818817138672,9374800,0.0,0.0
2020-05-19 00:00:00-04:00,31.491772489501844,31.73998327681352,30.824707847917963,30.847976684570312,5201000,0.458,0.0
2020-05-20 00:00:00-04:00,31.15823854785046,31.484017054034776,31.010864318211105,31.13496971130371,4648900,0.0,0.0
2020-05-21 00:00:00-04:00,31.026371410057976,31.615871164930724,30.76264713471627,30.832456588745117,4439700,0.0,0.0
2020-05-22 00:00:00-04:00,30.739372478953005,31.08066143459518,30.514430618711557,30.716100692749023,3391200,0.0,0.0
2020-05-26 00:00:00-04:00,31.359910847388864,32.942256787449104,31.29010138065368,32.70180130004883,8179300,0.0,0.0
2020-05-27 00:00:00-04:00,33.182700977313075,33.8963090089365,32.72506191236369,33.330078125,7748100,0.0,0.0
2020-05-28 00:00:00-04:00,33.6946403386755,33.6946403386755,32.376021840546734,32.445831298828125,5938400,0.0,0.0
