date,open,high,low,close,volume,Dividends,Stock Splits
2020-05-06 00:00:00+01:00,3.8499999046325684,3.9800000190734863,3.7100000381469727,3.9000000953674316,635844,0.0,0.0
2020-05-07 00:00:00+01:00,3.9000000953674316,4.070000171661377,3.859999895095825,4.050000190734863,674265,0.0,0.0
2020-05-11 00:00:00+01:00,4.050000190734863,4.139999866485596,3.759999990463257,3.9000000953674316,1087792,0.0,0.0
2020-05-12 00:00:00+01:00,3.9000000953674316,4.01200008392334,4.0,3.9000000953674316,37176,0.0,0.0
2020-05-13 00:00:00+01:00,3.9000000953674316,4.0,3.7100000381469727,3.9000000953674316,652374,0.0,0.0
2020-05-14 00:00:00+01:00,3.9000000953674316,3.8399999141693115,3.703000068664551,3.799999952316284,172586,0.0,0.0
2020-05-15 00:00:00+01:00,3.799999952316284,4.039999961853027,3.809999942779541,4.0,1672518,0.0,0.0
2020-05-18 00:00:00+01:00,4.0,4.199999809265137,3.799999952316284,4.0,1455230,0.0,0.0
2020-05-19 00:00:00+01:00,4.0,4.300000190734863,3.9100000858306885,4.099999904632568,1838744,0.0,0.0
2020-05-20 00:00:00+01:00,4.050000190734863,4.199999809265137,3.9000000953674316,4.150000095367432,1981416,0.0,0.0
2020-05-21 00:00:00+01:00,4.150000095367432,3.9200000762939453,3.799999952316284,3.799999952316284,407298,0.0,0.0
2020-05-22 00:00:00+01:00,3.950000047683716,4.048999786376953,3.700000047683716,4.0,865700,0.0,0.0
2020-05-26 00:00:00+01:00,4.050000190734863,4.289999961853027,3.809999942779541,4.050000190734863,1978719,0.0,0.0
2020-05-27 00:00:00+01:00,4.050000190734863,4.639999866485596,3.809999942779541,4.5,6374491,0.0,0.0
2020-05-28 00:00:00+01:00,4.5,4.539999961853027,4.0329999923706055,4.349999904632568,1979007,0.0,0.0
2020-05-29 00:00:00+01:00,4.349999904632568,4.449999809265137,4.0,4.25,565220,0.0,0.0
2020-06-01 00:00:00+01:00,4.25,4.349999904632568,4.0,4.260000228881836,1824650,0.0,0.0
2020-06-02 00:00:00+01:00,4.25,4.690000057220459,4.099999904632568,4.449999809265137,3734499,0.0,0.0
2020-06-03 00:00:00+01:00,4.449999809265137,4.690000057220459,4.349999904632568,4.449999809265137,758568,0.0,0.0
2020-06-04 00:00:00+01:00,4.449999809265137,4.650000095367432,4.199999809265137,4.300000190734863,1336505,0.0,0.0
2020-06-05 00:00:00+01:00,4.300000190734863,4.5,4.03000020980835,4.25,711283,0.0,0.0
2020-06-08 00:00:00+01:00,4.25,4.269999980926514,4.010000228881836,4.25,171116,0.0,0.0
2020-06-09 00:00:00+01:00,4.25,4.249000072479248,4.010000228881836,4.25,814752,0.0,0.0
2020-06-10 00:00:00+01:00,4.25,4.21999979019165,4.025000095367432,4.25,114534,0.0,0.0
2020-06-11 00:00:00+01:00,4.25,4.197000026702881,4.0,4.099999904632568,575847,0.0,0.0
2020-06-12 00:00:00+01:00,4.099999904632568,4.125,4.0,4.099999904632568,51609,0.0,0.0
2020-06-15 00:00:00+01:00,4.0,4.179999828338623,4.0,4.150000095367432,618720,0.0,0.0
2020-06-16 00:00:00+01:00,4.150000095367432,4.340000152587891,4.179999828338623,4.349999904632568,648635,0.0,0.0
2020-06-17 00:00:00+01:00,4.349999904632568,4.324999809265137,4.224999904632568,4.349999904632568,145184,0.0,0.0
2020-06-18 00:00:00+01:00,4.349999904632568,4.324999809265137,4.010000228881836,4.150000095367432,814961,0.0,0.0
2020-06-19 00:00:00+01:00,4.150000095367432,4.150000095367432,4.150000095367432,4.150000095367432,29679,0.0,0.0
2020-06-22 00:00:00+01:00,4.150000095367432,4.139999866485596,3.9100000858306885,4.0,515588,0.0,0.0
2020-06-23 00:00:00+01:00,4.0,4.099999904632568,3.859999895095825,3.950000047683716,822424,0.0,0.0
2020-06-24 00:00:00+01:00,3.950000047683716,4.079999923706055,3.865999937057495,4.050000190734863,849385,0.0,0.0
2020-06-25 00:00:00+01:00,4.050000190734863,4.057000160217285,3.9200000762939453,4.050000190734863,244962,0.0,0.0
2020-06-26 00:00:00+01:00,4.050000190734863,4.039999961853027,3.9000000953674316,4.039999961853027,292461,0.0,0.0
2020-06-29 00:00:00+01:00,4.050000190734863,4.006999969482422,4.006999969482422,4.050000190734863,9670,0.0,0.0
2020-06-30 00:00:00+01:00,4.050000190734863,3.9700000286102295,3.799999952316284,3.9000000953674316,594035,0.0,0.0
2020-07-01 00:00:00+01:00,3.9000000953674316,4.0,3.803999900817871,4.0,363332,0.0,0.0
2020-07-02 00:00:00+01:00,4.0,4.089000225067139,3.808000087738037,4.0,210310,0.0,0.0
2020-07-03 00:00:00+01:00,4.0,3.809999942779541,3.809999942779541,4.0,54541,0.0,0.0
2020-07-06 00:00:00+01:00,4.0,4.034999847412109,4.034999847412109,4.0,75000,0.0,0.0
2020-07-07 00:00:00+01:00,4.0,4.034999847412109,4.03000020980835,4.0,56217,0.0,0.0
2020-07-08 00:00:00+01:00,4.0,4.045000076293945,3.799999952316284,4.0,1403781,0.0,0.0
2020-07-09 00:00:00+01:00,4.0,4.139999866485596,3.809999942779541,4.0,1104548,0.0,0.0
2020-07-10 00:00:00+01:00,4.0,4.139999866485596,3.812000036239624,4.0,910283,0.0,0.0
2020-07-13 00:00:00+01:00,4.0,4.090000152587891,3.5,3.8499999046325684,1966382,0.0,0.0
2020-07-14 00:00:00+01:00,3.8499999046325684,3.9000000953674316,3.700000047683716,3.9000000953674316,541495,0.0,0.0
2020-07-15 00:00:00+01:00,3.9000000953674316,3.9760000705718994,3.805999994277954,3.9000000953674316,335275,0.0,0.0
2020-07-16 00:00:00+01:00,3.9000000953674316,3.930000066757202,3.6600000858306885,3.799999952316284,864703,0.0,0.0
2020-07-17 00:00:00+01:00,3.799999952316284,3.875,3.7200000286102295,3.799999952316284,189542,0.0,0.0
2020-07-20 00:00:00+01:00,3.799999952316284,3.8499999046325684,3.7260000705718994,3.8499999046325684,502846,0.0,0.0
2020-07-21 00:00:00+01:00,3.8499999046325684,3.924999952316284,3.700000047683716,3.8499999046325684,1251450,0.0,0.0
2020-07-22 00:00:00+01:00,3.8499999046325684,4.099999904632568,3.7300000190734863,4.050000190734863,703227,0.0,0.0
2020-07-23 00:00:00+01:00,4.050000190734863,4.164000034332275,3.9100000858306885,4.050000190734863,491616,0.0,0.0
2020-07-24 00:00:00+01:00,4.050000190734863,4.164000034332275,3.6500000953674316,4.050000190734863,1179680,0.0,0.0
2020-07-27 00:00:00+01:00,4.050000190734863,4.449999809265137,3.936000108718872,4.300000190734863,2193623,0.0,0.0
2020-07-28 00:00:00+01:00,4.300000190734863,4.400000095367432,4.110000133514404,4.300000190734863,261466,0.0,0.0
2020-07-29 00:00:00+01:00,4.300000190734863,4.244999885559082,3.9200000762939453,4.0,593413,0.0,0.0
2020-07-30 00:00:00+01:00,4.0,4.099999904632568,3.759999990463257,4.0,1460683,0.0,0.0
2020-07-31 00:00:00+01:00,3.950000047683716,4.070000171661377,3.8499999046325684,3.950000047683716,555029,0.0,0.0
2020-08-03 00:00:00+01:00,3.75,4.0,3.260999917984009,3.5,3222308,0.0,0.0
2020-08-04 00:00:00+01:00,3.5,4.0,3.490000009536743,3.9000000953674316,2011108,0.0,0.0
2020-08-05 00:00:00+01:00,3.9000000953674316,4.340000152587891,3.9200000762939453,4.25,1550712,0.0,0.0
2020-08-06 00:00:00+01:00,4.25,4.389999866485596,4.0,4.25,4004001,0.0,0.0
2020-08-07 00:00:00+01:00,4.25,4.300000190734863,4.0,4.150000095367432,2598654,0.0,0.0
2020-08-10 00:00:00+01:00,4.150000095367432,4.48199987411499,4.065999984741211,4.349999904632568,1478107,0.0,0.0
2020-08-11 00:00:00+01:00,4.349999904632568,4.5,4.199999809265137,4.5,2871919,0.0,0.0
2020-08-12 00:00:00+01:00,4.400000095367432,4.5,4.208000183105469,4.5,494987,0.0,0.0
2020-08-13 00:00:00+01:00,4.400000095367432,4.369999885559082,4.199999809265137,4.400000095367432,145423,0.0,0.0
2020-08-14 00:00:00+01:00,4.400000095367432,4.369999885559082,4.199999809265137,4.300000190734863,291494,0.0,0.0
2020-08-17 00:00:00+01:00,4.300000190734863,4.298999786376953,3.799999952316284,4.0,1982941,0.0,0.0
2020-08-18 00:00:00+01:00,4.0,4.099999904632568,3.921999931335449,4.0,707406,0.0,0.0
2020-08-19 00:00:00+01:00,4.0,4.057000160217285,3.7149999141693115,3.75,671572,0.0,0.0
2020-08-20 00:00:00+01:00,3.75,3.8949999809265137,3.7260000705718994,3.75,669565,0.0,0.0
2020-08-21 00:00:00+01:00,3.75,3.8369998931884766,3.5999999046325684,3.75,1559054,0.0,0.0
2020-08-24 00:00:00+01:00,3.75,3.75,3.75,3.75,0,0.0,0.0
2020-08-25 00:00:00+01:00,3.75,3.8399999141693115,3.7200000286102295,3.799999952316284,297483,0.0,0.0
2020-08-26 00:00:00+01:00,3.799999952316284,3.799999952316284,3.7009999752044678,3.799999952316284,569988,0.0,0.0
2020-08-27 00:00:00+01:00,3.799999952316284,3.8559999465942383,3.700000047683716,3.799999952316284,333603,0.0,0.0
2020-08-28 00:00:00+01:00,3.799999952316284,3.8399999141693115,3.700000047683716,3.799999952316284,109382,0.0,0.0
2020-09-01 00:00:00+01:00,3.799999952316284,3.9000000953674316,3.6500000953674316,3.75,1199600,0.0,0.0
2020-09-02 00:00:00+01:00,3.75,3.924999952316284,3.6059999465942383,3.8499999046325684,852237,0.0,0.0
2020-09-03 00:00:00+01:00,3.8499999046325684,3.924999952316284,3.7200000286102295,3.8499999046325684,729980,0.0,0.0
2020-09-04 00:00:00+01:00,3.8499999046325684,3.9200000762939453,3.744999885559082,3.8499999046325684,234574,0.0,0.0
