date,open,high,low,close,volume,Dividends,Stock Splits
2020-05-06 00:00:00+01:00,2.200000047683716,3.200000047683716,2.299999952316284,2.5999999046325684,5027936,0.0,0.0
2020-05-07 00:00:00+01:00,2.5999999046325684,2.924999952316284,2.509999990463257,2.5999999046325684,2092417,0.0,0.0
2020-05-11 00:00:00+01:00,2.5999999046325684,2.621999979019165,2.5250000953674316,2.5999999046325684,245029,0.0,0.0
2020-05-12 00:00:00+01:00,2.5999999046325684,2.5250000953674316,2.4000000953674316,2.5,240415,0.0,0.0
2020-05-13 00:00:00+01:00,2.5,2.444000005722046,2.299999952316284,2.4000000953674316,350785,0.0,0.0
2020-05-14 00:00:00+01:00,2.5,2.4749999046325684,2.109999895095825,2.375,103361,0.0,0.0
2020-05-15 00:00:00+01:00,2.299999952316284,2.3399999141693115,2.125,2.200000047683716,8645,0.0,0.0
2020-05-18 00:00:00+01:00,2.200000047683716,2.450000047683716,2.125,2.450000047683716,1257464,0.0,0.0
2020-05-19 00:00:00+01:00,2.3499999046325684,2.450000047683716,2.203000068664551,2.3499999046325684,623299,0.0,0.0
2020-05-20 00:00:00+01:00,2.3499999046325684,2.700000047683716,2.203000068664551,2.5999999046325684,1498008,0.0,0.0
2020-05-21 00:00:00+01:00,2.5999999046325684,2.640000104904175,2.5,2.5999999046325684,316922,0.0,0.0
2020-05-22 00:00:00+01:00,2.5999999046325684,2.5999999046325684,2.3499999046325684,2.4000000953674316,443469,0.0,0.0
2020-05-26 00:00:00+01:00,2.4000000953674316,2.5,2.299999952316284,2.299999952316284,892816,0.0,0.0
2020-05-27 00:00:00+01:00,2.5,2.3369998931884766,2.3329999446868896,2.5,102482,0.0,0.0
2020-05-28 00:00:00+01:00,2.5,2.4000000953674316,2.25,2.3499999046325684,284262,0.0,0.0
2020-05-29 00:00:00+01:00,2.3499999046325684,2.500999927520752,2.299999952316284,2.5,437051,0.0,0.0
2020-06-01 00:00:00+01:00,2.5,2.499000072479248,2.3380000591278076,2.5,207362,0.0,0.0
2020-06-02 00:00:00+01:00,2.5,2.700000047683716,2.499000072479248,2.6500000953674316,1032839,0.0,0.0
2020-06-03 00:00:00+01:00,2.6500000953674316,3.25,2.5250000953674316,3.125,3238239,0.0,0.0
2020-06-04 00:00:00+01:00,3.125,3.25,2.75,2.875,1068337,0.0,0.0
2020-06-05 00:00:00+01:00,2.875,2.875,2.5199999809265137,2.8499999046325684,1229482,0.0,0.0
2020-06-08 00:00:00+01:00,2.8499999046325684,3.0,2.7330000400543213,2.9000000953674316,977592,0.0,0.0
2020-06-09 00:00:00+01:00,2.9000000953674316,2.809999942779541,2.549999952316284,2.625,766812,0.0,0.0
2020-06-10 00:00:00+01:00,2.625,2.687999963760376,2.503000020980835,2.625,106531,0.0,0.0
2020-06-11 00:00:00+01:00,2.625,2.503000020980835,2.3499999046325684,2.549999952316284,775284,0.0,0.0
2020-06-12 00:00:00+01:00,2.549999952316284,3.0,2.5,2.875,1758210,0.0,0.0
2020-06-15 00:00:00+01:00,2.875,2.875,2.5,2.825000047683716,139506,0.0,0.0
2020-06-16 00:00:00+01:00,2.825000047683716,2.816999912261963,2.549999952316284,2.700000047683716,253669,0.0,0.0
2020-06-17 00:00:00+01:00,2.700000047683716,2.744999885559082,2.549999952316284,2.700000047683716,79683,0.0,0.0
2020-06-18 00:00:00+01:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0,0.0,0.0
2020-06-19 00:00:00+01:00,2.700000047683716,2.5,2.5,2.700000047683716,20000,0.0,0.0
2020-06-22 00:00:00+01:00,2.700000047683716,2.744999885559082,2.5,2.700000047683716,135837,0.0,0.0
2020-06-23 00:00:00+01:00,2.700000047683716,3.2899999618530273,2.5,3.0999999046325684,8010235,0.0,0.0
2020-06-24 00:00:00+01:00,3.0999999046325684,3.8499999046325684,3.1589999198913574,3.549999952316284,5219472,0.0,0.0
2020-06-25 00:00:00+01:00,3.549999952316284,3.940000057220459,3.2669999599456787,3.8499999046325684,6525024,0.0,0.0
2020-06-26 00:00:00+01:00,3.8499999046325684,4.599999904632568,3.8550000190734863,4.375,12506254,0.0,0.0
2020-06-29 00:00:00+01:00,4.375,4.489999771118164,4.066999912261963,4.349999904632568,1878966,0.0,0.0
2020-06-30 00:00:00+01:00,4.349999904632568,4.449999809265137,3.4030001163482666,3.625,7127708,0.0,0.0
