date,open,high,low,close,volume,Dividends,Stock Splits,Capital Gains
2020-05-06 00:00:00+01:00,280.3699951171875,280.7799987792969,278.3299865722656,278.4700012207031,3132,0.0,0.0,0.0
2020-05-07 00:00:00+01:00,278.9599914550781,281.0,278.9599914550781,281.0,3329,0.0,0.0,0.0
2020-05-11 00:00:00+01:00,286.5299987792969,288.3500061035156,282.25,284.3900146484375,5350,0.0,0.0,0.0
2020-05-12 00:00:00+01:00,284.4700012207031,286.25,284.1700134277344,284.9599914550781,2889,0.0,0.0,0.0
2020-05-13 00:00:00+01:00,279.5,279.9100036621094,276.1499938964844,276.1499938964844,3798,0.0,0.0,0.0
2020-05-14 00:00:00+01:00,273.8299865722656,274.32000732421875,272.0400085449219,272.95001220703125,2031,0.0,0.0,0.0
2020-05-15 00:00:00+01:00,275.55999755859375,276.7300109863281,275.1400146484375,275.42999267578125,8440,0.0,0.0,0.0
2020-05-18 00:00:00+01:00,281.9700012207031,287.70001220703125,281.9700012207031,287.70001220703125,418,0.0,0.0,0.0
2020-05-19 00:00:00+01:00,288.5199890136719,288.5199890136719,287.739990234375,288.29998779296875,1313,0.0,0.0,0.0
2020-05-20 00:00:00+01:00,286.7799987792969,290.29998779296875,286.45001220703125,290.0199890136719,4145,0.0,0.0,0.0
2020-05-21 00:00:00+01:00,288.8999938964844,288.8999938964844,287.0799865722656,287.0799865722656,3244,0.0,0.0,0.0
2020-05-22 00:00:00+01:00,284.44000244140625,286.8999938964844,284.44000244140625,286.114990234375,2128,0.0,0.0,0.0
2020-05-26 00:00:00+01:00,293.3500061035156,294.010009765625,293.30999755859375,293.30999755859375,1697,0.0,0.0,0.0
2020-05-27 00:00:00+01:00,293.57000732421875,295.3800048828125,289.8699951171875,291.510009765625,3057,0.0,0.0,0.0
2020-05-28 00:00:00+01:00,297.3399963378906,297.3399963378906,297.3399963378906,297.3399963378906,461,0.0,0.0,0.0
2020-05-29 00:00:00+01:00,295.0400085449219,295.1199951171875,294.5199890136719,293.8500061035156,826,0.0,0.0,0.0
2020-06-01 00:00:00+01:00,296.54998779296875,299.42999267578125,296.1300048828125,297.2799987792969,1682,0.0,0.0,0.0
2020-06-02 00:00:00+01:00,298.79998779296875,300.2699890136719,298.0799865722656,298.54998779296875,2951,0.0,0.0,0.0
2020-06-03 00:00:00+01:00,301.6099853515625,304.489990234375,301.6099853515625,304.489990234375,2631,0.0,0.0,0.0
2020-06-04 00:00:00+01:00,301.7799987792969,305.20001220703125,301.7799987792969,303.8800048828125,2850,0.0,0.0,0.0
2020-06-05 00:00:00+01:00,305.75,312.4800109863281,305.29998779296875,312.4800109863281,10141,0.0,0.0,0.0
2020-06-08 00:00:00+01:00,310.6199951171875,313.07000732421875,310.55999755859375,312.6300048828125,1979,0.0,0.0,0.0
2020-06-09 00:00:00+01:00,312.6300048828125,313.0899963378906,311.1199951171875,312.989990234375,4666,0.0,0.0,0.0
2020-06-10 00:00:00+01:00,313.8699951171875,314.29998779296875,310.8999938964844,310.8999938964844,18607,0.0,0.0,0.0
2020-06-11 00:00:00+01:00,308.1600036621094,308.1600036621094,301.2900085449219,301.29998779296875,1644,0.0,0.0,0.0
2020-06-12 00:00:00+01:00,298.2300109863281,300.0299987792969,294.0299987792969,294.8699951171875,4228,0.0,0.0,0.0
2020-06-15 00:00:00+01:00,287.8399963378906,295.17999267578125,287.8399963378906,294.2300109863281,3189,0.0,0.0,0.0
2020-06-16 00:00:00+01:00,303.1300048828125,308.7900085449219,302.82000732421875,305.5,3679,0.0,0.0,0.0
2020-06-17 00:00:00+01:00,306.8999938964844,308.05999755859375,304.8999938964844,305.2900085449219,750,0.0,0.0,0.0
2020-06-18 00:00:00+01:00,304.2699890136719,305.1600036621094,303.42999267578125,304.2799987792969,2425,0.0,0.0,0.0
2020-06-19 00:00:00+01:00,306.0400085449219,308.489990234375,304.07000732421875,306.3800048828125,4288,0.0,0.0,0.0
2020-06-22 00:00:00+01:00,301.6199951171875,304.0799865722656,301.6199951171875,303.3999938964844,3578,0.0,0.0,0.0
2020-06-23 00:00:00+01:00,307.54998779296875,308.9599914550781,306.4100036621094,308.2200012207031,3193,0.0,0.0,0.0
2020-06-24 00:00:00+01:00,303.9700012207031,304.45001220703125,298.69000244140625,298.69000244140625,35267,0.0,0.0,0.0
2020-06-25 00:00:00+01:00,299.1099853515625,299.1099853515625,296.3299865722656,297.3900146484375,3467,0.0,0.0,0.0
2020-06-26 00:00:00+01:00,300.4200134277344,302.4599914550781,295.7799987792969,296.30999755859375,3429,0.0,0.0,0.0
2020-06-29 00:00:00+01:00,296.2799987792969,297.4100036621094,294.2200012207031,297.4100036621094,4769,0.0,0.0,0.0
2020-06-30 00:00:00+01:00,298.7799987792969,301.1499938964844,298.7799987792969,301.1499938964844,3855,0.0,0.0,0.0
2020-07-01 00:00:00+01:00,303.70001220703125,305.6400146484375,301.8500061035156,304.1300048828125,3666,0.0,0.0,0.0
2020-07-02 00:00:00+01:00,306.95001220703125,310.5199890136719,306.95001220703125,308.0,2280,0.0,0.0,0.0
2020-07-03 00:00:00+01:00,306.80999755859375,306.80999755859375,306.2900085449219,305.875,752,0.0,0.0,0.0
2020-07-06 00:00:00+01:00,311.4700012207031,311.989990234375,310.94000244140625,311.989990234375,852,0.0,0.0,0.0
2020-07-07 00:00:00+01:00,310.5400085449219,311.989990234375,309.6099853515625,311.989990234375,2253,0.0,0.0,0.0
2020-07-08 00:00:00+01:00,309.2699890136719,311.1510009765625,308.31500244140625,308.31500244140625,2119,0.0,0.0,0.0
2020-07-09 00:00:00+01:00,311.25,311.25,307.1400146484375,307.1400146484375,2762,0.0,0.0,0.0
2020-07-10 00:00:00+01:00,308.7099914550781,310.510009765625,308.260009765625,310.4100036621094,3739,0.0,0.0,0.0
2020-07-13 00:00:00+01:00,313.4700012207031,317.6499938964844,313.4700012207031,317.5400085449219,1668,0.0,0.0,0.0
2020-07-14 00:00:00+01:00,310.69000244140625,311.1300048828125,307.4599914550781,311.0199890136719,3425,0.0,0.0,0.0
2020-07-15 00:00:00+01:00,317.20001220703125,318.0,315.7900085449219,316.2900085449219,1499,0.0,0.0,0.0
2020-07-16 00:00:00+01:00,315.0400085449219,315.0400085449219,314.2099914550781,314.5199890136719,935,0.0,0.0,0.0
2020-07-17 00:00:00+01:00,316.0299987792969,316.0299987792969,314.95001220703125,315.989990234375,851,0.0,0.0,0.0
2020-07-20 00:00:00+01:00,314.5899963378906,317.8900146484375,314.19000244140625,317.8900146484375,4826,0.0,0.0,0.0
2020-07-21 00:00:00+01:00,321.489990234375,321.69000244140625,321.2099914550781,321.6499938964844,504,0.0,0.0,0.0
2020-07-22 00:00:00+01:00,320.6199951171875,320.79998779296875,319.30999755859375,320.55999755859375,1422,0.0,0.0,0.0
2020-07-23 00:00:00+01:00,322.4800109863281,323.3699951171875,321.8999938964844,321.92999267578125,799,0.0,0.0,0.0
2020-07-24 00:00:00+01:00,315.5,317.0799865722656,314.6600036621094,315.8699951171875,9932,0.0,0.0,0.0
2020-07-27 00:00:00+01:00,316.4200134277344,316.8599853515625,315.8599853515625,316.3800048828125,3338,0.0,0.0,0.0
2020-07-28 00:00:00+01:00,318.6600036621094,318.69000244140625,316.8999938964844,318.0899963378906,2751,0.0,0.0,0.0
2020-07-29 00:00:00+01:00,316.760009765625,318.760009765625,316.6499938964844,318.760009765625,6007,0.0,0.0,0.0
2020-07-30 00:00:00+01:00,316.69000244140625,317.8800048828125,316.0199890136719,317.8800048828125,1269,0.0,0.0,0.0
2020-07-31 00:00:00+01:00,320.4800109863281,320.8699951171875,318.70001220703125,318.70001220703125,1649,0.0,0.0,0.0
2020-08-03 00:00:00+01:00,321.3800048828125,324.0,320.7099914550781,323.989990234375,3947,0.0,0.0,0.0
2020-08-04 00:00:00+01:00,324.3800048828125,324.5799865722656,322.8399963378906,324.5799865722656,3319,0.0,0.0,0.0
2020-08-05 00:00:00+01:00,326.6099853515625,327.3500061035156,324.6199951171875,326.80999755859375,1834,0.0,0.0,0.0
2020-08-06 00:00:00+01:00,326.80999755859375,327.6199951171875,325.57000732421875,326.44500732421875,3822,0.0,0.0,0.0
2020-08-07 00:00:00+01:00,329.6400146484375,329.6400146484375,327.4800109863281,328.4549865722656,1100,0.0,0.0,0.0
2020-08-10 00:00:00+01:00,329.3800048828125,329.6607971191406,328.260009765625,328.6099853515625,3278,0.0,0.0,0.0
2020-08-11 00:00:00+01:00,330.989990234375,331.80999755859375,329.55999755859375,331.19000244140625,1436,0.0,0.0,0.0
2020-08-12 00:00:00+01:00,328.3299865722656,331.5400085449219,328.3299865722656,331.19500732421875,2075,0.0,0.0,0.0
2020-08-13 00:00:00+01:00,330.7300109863281,332.6400146484375,330.6400146484375,332.0899963378906,2377,0.0,0.0,0.0
2020-08-14 00:00:00+01:00,330.57000732421875,332.19000244140625,330.0899963378906,331.5799865722656,501,0.0,0.0,0.0
2020-08-17 00:00:00+01:00,331.6199951171875,332.8500061035156,331.6199951171875,332.489990234375,538,0.0,0.0,0.0
2020-08-18 00:00:00+01:00,332.0400085449219,333.6000061035156,332.0400085449219,333.45001220703125,3005,0.0,0.0,0.0
2020-08-19 00:00:00+01:00,334.3299865722656,334.3299865722656,333.9200134277344,334.17999267578125,198,0.0,0.0,0.0
2020-08-20 00:00:00+01:00,331.2200012207031,332.4599914550781,330.79998779296875,332.4599914550781,579,0.0,0.0,0.0
2020-08-21 00:00:00+01:00,333.6400146484375,333.79998779296875,333.2200012207031,333.67498779296875,735,0.0,0.0,0.0
2020-08-24 00:00:00+01:00,336.7099914550781,337.04998779296875,335.8500061035156,336.0450134277344,124,0.0,0.0,0.0
2020-08-25 00:00:00+01:00,338.8500061035156,338.8699951171875,337.989990234375,337.989990234375,1122,0.0,0.0,0.0
2020-08-26 00:00:00+01:00,339.07000732421875,340.45001220703125,339.07000732421875,340.45001220703125,2064,0.0,0.0,0.0
2020-08-27 00:00:00+01:00,342.7799987792969,344.7099914550781,342.269287109375,344.1400146484375,784,0.0,0.0,0.0
2020-08-28 00:00:00+01:00,345.7099914550781,345.7099914550781,343.760009765625,344.0899963378906,812,0.0,0.0,0.0
2020-09-01 00:00:00+01:00,346.3900146484375,347.260009765625,346.3900146484375,346.739990234375,9377,0.0,0.0,0.0
2020-09-02 00:00:00+01:00,349.82000732421875,351.19000244140625,348.94000244140625,349.67999267578125,640,0.0,0.0,0.0
2020-09-03 00:00:00+01:00,353.30999755859375,353.30999755859375,340.29998779296875,341.82501220703125,2237,0.0,0.0,0.0
2020-09-04 00:00:00+01:00,339.010009765625,342.5199890136719,331.30999755859375,330.7149963378906,9944,0.0,0.0,0.0
2020-09-07 00:00:00+01:00,334.4800109863281,337.0799865722656,334.4800109863281,337.82501220703125,13,0.0,0.0,0.0
2020-09-08 00:00:00+01:00,338.29998779296875,338.29998779296875,330.0299987792969,330.0299987792969,3711,0.0,0.0,0.0
2020-09-09 00:00:00+01:00,327.8699951171875,334.0400085449219,327.6499938964844,334.0400085449219,13309,0.0,0.0,0.0
2020-09-10 00:00:00+01:00,334.54998779296875,335.5799865722656,332.6499938964844,334.6199951171875,2815,0.0,0.0,0.0
2020-09-11 00:00:00+01:00,331.1700134277344,331.95001220703125,329.1099853515625,329.20001220703125,5979,0.0,0.0,0.0
2020-09-14 00:00:00+01:00,332.95001220703125,334.489990234375,331.30999755859375,334.489990234375,1448,0.0,0.0,0.0
2020-09-15 00:00:00+01:00,334.2900085449219,336.8299865722656,334.2900085449219,336.739990234375,581,0.0,0.0,0.0
2020-09-16 00:00:00+01:00,336.5400085449219,338.0400085449219,336.5400085449219,337.30999755859375,2934,0.0,0.0,0.0
2020-09-17 00:00:00+01:00,330.3500061035156,331.92999267578125,327.9200134277344,331.3500061035156,4594,0.0,0.0,0.0
2020-09-18 00:00:00+01:00,331.57000732421875,331.8599853515625,328.7200012207031,328.7200012207031,4080,0.0,0.0,0.0
2020-09-21 00:00:00+01:00,325.6600036621094,325.6600036621094,319.0899963378906,319.0899963378906,8343,0.0,0.0,0.0
2020-09-22 00:00:00+01:00,321.8599853515625,325.6199951171875,321.8599853515625,323.510009765625,2822,0.0,0.0,0.0
2020-09-23 00:00:00+01:00,327.42999267578125,327.9200134277344,325.5,325.5,1088,0.0,0.0,0.0
2020-09-24 00:00:00+01:00,319.3800048828125,320.4599914550781,318.20001220703125,320.4599914550781,3333,0.0,0.0,0.0
2020-09-25 00:00:00+01:00,321.1499938964844,322.8299865722656,319.3699951171875,322.67999267578125,1969,0.0,0.0,0.0
2020-09-28 00:00:00+01:00,328.2099914550781,331.6199951171875,327.5799865722656,330.8599853515625,1746,0.0,0.0,0.0
2020-09-29 00:00:00+01:00,331.3399963378906,331.42999267578125,330.2799987792969,330.2799987792969,1405,0.0,0.0,0.0
2020-09-30 00:00:00+01:00,327.8800048828125,333.7699890136719,327.32000732421875,333.4100036621094,648,0.0,0.0,0.0
2020-10-01 00:00:00+01:00,334.5899963378906,335.4800109863281,333.7799987792969,334.6600036621094,507,0.0,0.0,0.0
2020-10-02 00:00:00+01:00,331.3399963378906,333.1600036621094,328.7900085449219,332.385009765625,2295,0.0,0.0,0.0
2020-10-05 00:00:00+01:00,332.8900146484375,336.2099914550781,332.8900146484375,335.8399963378906,2352,0.0,0.0,0.0
2020-10-06 00:00:00+01:00,336.4200134277344,337.95001220703125,336.4200134277344,336.9100036621094,1879,0.0,0.0,0.0
2020-10-07 00:00:00+01:00,334.3299865722656,337.1700134277344,334.3299865722656,337.1700134277344,604,0.0,0.0,0.0
2020-10-08 00:00:00+01:00,340.8599853515625,340.8800048828125,339.5299987792969,339.5299987792969,587,0.0,0.0,0.0
2020-10-09 00:00:00+01:00,342.5799865722656,343.3500061035156,342.1300048828125,343.2049865722656,608,0.0,0.0,0.0
2020-10-12 00:00:00+01:00,346.0,348.9200134277344,344.9800109863281,349.114990234375,1203,0.0,0.0,0.0
2020-10-13 00:00:00+01:00,348.70001220703125,349.45001220703125,348.70001220703125,349.45001220703125,3568,0.0,0.0,0.0
2020-10-14 00:00:00+01:00,348.8500061035156,349.82000732421875,347.7799987792969,347.82000732421875,20602,0.0,0.0,0.0
2020-10-15 00:00:00+01:00,342.3500061035156,343.7799987792969,342.3500061035156,343.5899963378906,1740,0.0,0.0,0.0
2020-10-16 00:00:00+01:00,345.75,348.739990234375,345.2200012207031,346.9700012207031,3091,0.0,0.0,0.0
2020-10-19 00:00:00+01:00,346.9800109863281,347.42999267578125,343.9800109863281,344.17999267578125,791,0.0,0.0,0.0
2020-10-20 00:00:00+01:00,341.5199890136719,342.8800048828125,341.239990234375,341.6099853515625,15699,0.0,0.0,0.0
2020-10-21 00:00:00+01:00,342.239990234375,343.07000732421875,340.3599853515625,341.25,7747,0.0,0.0,0.0
2020-10-22 00:00:00+01:00,339.2900085449219,340.5899963378906,338.739990234375,339.9599914550781,1199,0.0,0.0,0.0
2020-10-23 00:00:00+01:00,341.9700012207031,343.1700134277344,341.3800048828125,341.5,3251,0.0,0.0,0.0
2020-10-26 00:00:00+00:00,338.8500061035156,340.2300109863281,335.3399963378906,335.9649963378906,1193,0.0,0.0,0.0
2020-10-27 00:00:00+00:00,337.29998779296875,338.5299987792969,336.5199890136719,336.5199890136719,3192,0.0,0.0,0.0
2020-10-28 00:00:00+00:00,333.0899963378906,333.6300048828125,325.7900085449219,327.2900085449219,2686,0.0,0.0,0.0
2020-10-29 00:00:00+00:00,327.94000244140625,327.94000244140625,325.010009765625,327.2900085449219,3787,0.0,0.0,0.0
2020-10-30 00:00:00+00:00,323.6300048828125,326.3699951171875,320.8900146484375,323.3900146484375,3105,0.0,0.0,0.0
2020-11-02 00:00:00+00:00,324.3900146484375,329.0400085449219,324.3900146484375,327.20001220703125,5309,0.0,0.0,0.0
2020-11-03 00:00:00+00:00,329.0400085449219,334.79998779296875,329.0400085449219,334.79998779296875,327,0.0,0.0,0.0
2020-11-04 00:00:00+00:00,332.82000732421875,343.5,332.3500061035156,343.5,1814,0.0,0.0,0.0
2020-11-05 00:00:00+00:00,346.7200012207031,349.1000061035156,345.5199890136719,348.6700134277344,4328,0.0,0.0,0.0
2020-11-06 00:00:00+00:00,347.55999755859375,348.2699890136719,345.25,348.2699890136719,552,0.0,0.0,0.0
2020-11-09 00:00:00+00:00,353.6000061035156,361.1199951171875,353.2200012207031,357.1099853515625,5258,0.0,0.0,0.0
2020-11-10 00:00:00+00:00,352.1499938964844,352.2099914550781,346.79998779296875,349.5899963378906,1759,0.0,0.0,0.0
2020-11-11 00:00:00+00:00,352.20001220703125,353.5199890136719,351.739990234375,352.989990234375,3431,0.0,0.0,0.0
2020-11-12 00:00:00+00:00,352.3299865722656,352.739990234375,352.239990234375,352.239990234375,1201,0.0,0.0,0.0
2020-11-13 00:00:00+00:00,352.6000061035156,352.9800109863281,351.80999755859375,352.05999755859375,1334,0.0,0.0,0.0
2020-11-16 00:00:00+00:00,357.7300109863281,358.7200012207031,356.80999755859375,358.0899963378906,834,0.0,0.0,0.0
2020-11-17 00:00:00+00:00,358.5799865722656,358.5899963378906,356.80999755859375,357.69000244140625,3962,0.0,0.0,0.0
2020-11-18 00:00:00+00:00,356.6400146484375,358.739990234375,356.6400146484375,358.1300048828125,1380,0.0,0.0,0.0
2020-11-19 00:00:00+00:00,353.6400146484375,354.2300109863281,351.8699951171875,353.4800109863281,2725,0.0,0.0,0.0
2020-11-20 00:00:00+00:00,354.8399963378906,355.260009765625,354.3800048828125,355.260009765625,1653,0.0,0.0,0.0
2020-11-23 00:00:00+00:00,356.0299987792969,356.17999267578125,353.3500061035156,353.3599853515625,15311,0.0,0.0,0.0
2020-11-24 00:00:00+00:00,358.6400146484375,360.70001220703125,357.4700012207031,360.70001220703125,3982,0.0,0.0,0.0
2020-11-25 00:00:00+00:00,360.1400146484375,362.6600036621094,360.1300048828125,360.30999755859375,1968,0.0,0.0,0.0
2020-11-26 00:00:00+00:00,361.17999267578125,362.6000061035156,360.9100036621094,360.9100036621094,2544,0.0,0.0,0.0
2020-11-27 00:00:00+00:00,360.4100036621094,363.17999267578125,360.4100036621094,362.6000061035156,3610,0.0,0.0,0.0
2020-11-30 00:00:00+00:00,360.5400085449219,362.3399963378906,358.4100036621094,358.4100036621094,3620,0.0,0.0,0.0
2020-12-01 00:00:00+00:00,363.5199890136719,365.92999267578125,363.5199890136719,365.489990234375,4744,0.0,0.0,0.0
2020-12-02 00:00:00+00:00,363.9100036621094,364.3399963378906,362.6099853515625,364.3399963378906,4528,0.0,0.0,0.0
2020-12-03 00:00:00+00:00,365.7200012207031,366.54998779296875,365.1400146484375,366.3699951171875,6326,0.0,0.0,0.0
2020-12-04 00:00:00+00:00,366.6300048828125,368.29998779296875,366.05999755859375,367.7699890136719,3491,0.0,0.0,0.0
2020-12-07 00:00:00+00:00,365.9200134277344,368.8800048828125,365.9200134277344,368.489990234375,1379,0.0,0.0,0.0
2020-12-08 00:00:00+00:00,367.3900146484375,368.8800048828125,366.25,368.8800048828125,4159,0.0,0.0,0.0
2020-12-09 00:00:00+00:00,370.82000732421875,370.82000732421875,368.3800048828125,368.3800048828125,2656,0.0,0.0,0.0
2020-12-10 00:00:00+00:00,366.0,366.57000732421875,364.20001220703125,366.57000732421875,1482,0.0,0.0,0.0
