date,open,high,low,close,volume,Dividends,Stock Splits,Capital Gains
2020-05-06 00:00:00+01:00,13.40999984741211,13.420000076293945,13.404999732971191,13.390000343322754,16009,0.0,0.0,0.0
2020-05-07 00:00:00+01:00,13.300000190734863,13.425000190734863,13.300000190734863,13.427499771118164,52836,0.0,0.0,0.0
2020-05-11 00:00:00+01:00,13.59000015258789,13.720000267028809,13.545000076293945,13.625,8040,0.0,0.0,0.0
2020-05-12 00:00:00+01:00,13.645000457763672,13.75,13.633469581604004,13.697500228881836,17139,0.0,0.0,0.0
2020-05-13 00:00:00+01:00,13.414999961853027,13.505000114440918,13.414999961853027,13.324999809265137,3057,0.0,0.0,0.0
2020-05-14 00:00:00+01:00,13.1850004196167,13.1850004196167,13.119999885559082,13.135000228881836,8814,0.0,0.0,0.0
2020-05-15 00:00:00+01:00,13.274999618530273,13.390049934387207,13.229999542236328,13.267499923706055,2949,0.0,0.0,0.0
2020-05-18 00:00:00+01:00,13.515000343322754,13.805000305175781,13.510000228881836,13.795000076293945,31380,0.0,0.0,0.0
2020-05-19 00:00:00+01:00,13.720000267028809,13.744999885559082,13.704999923706055,13.772500038146973,41066,0.0,0.0,0.0
2020-05-20 00:00:00+01:00,13.789999961853027,13.994999885559082,13.789999961853027,13.987500190734863,15482,0.0,0.0,0.0
2020-05-21 00:00:00+01:00,14.015000343322754,14.015000343322754,13.915679931640625,13.904999732971191,1988,0.0,0.0,0.0
2020-05-22 00:00:00+01:00,13.90999984741211,13.90999984741211,13.875,13.867500305175781,2256,0.0,0.0,0.0
2020-05-26 00:00:00+01:00,14.270000457763672,14.270000457763672,14.194999694824219,14.172499656677246,4192,0.0,0.0,0.0
2020-05-27 00:00:00+01:00,14.149999618530273,14.170000076293945,13.975000381469727,13.975000381469727,10995,0.0,0.0,0.0
2020-05-28 00:00:00+01:00,14.140000343322754,14.15999984741211,14.0600004196167,14.177499771118164,32236,0.0,0.0,0.0
2020-05-29 00:00:00+01:00,14.0649995803833,14.154999732971191,14.0649995803833,14.020000457763672,8022,0.0,0.0,0.0
2020-06-01 00:00:00+01:00,14.274999618530273,14.295000076293945,14.274999618530273,14.260000228881836,657,0.0,0.0,0.0
2020-06-02 00:00:00+01:00,14.350000381469727,14.350000381469727,14.244999885559082,14.270000457763672,105100,0.0,0.0,0.0
2020-06-03 00:00:00+01:00,14.399999618530273,14.454999923706055,14.399999618530273,14.454999923706055,8162,0.0,0.0,0.0
2020-06-04 00:00:00+01:00,14.399999618530273,14.510000228881836,14.399999618530273,14.397500038146973,8511,0.0,0.0,0.0
2020-06-05 00:00:00+01:00,14.489999771118164,14.524999618530273,14.450409889221191,14.642499923706055,3256,0.0,0.0,0.0
2020-06-08 00:00:00+01:00,14.566789627075195,14.566789627075195,14.566789627075195,14.630000114440918,2869,0.0,0.0,0.0
2020-06-09 00:00:00+01:00,14.75,14.755000114440918,14.607219696044922,14.770000457763672,4363,0.0,0.0,0.0
2020-06-10 00:00:00+01:00,14.845000267028809,14.850000381469727,14.645000457763672,14.699999809265137,13010,0.0,0.0,0.0
2020-06-11 00:00:00+01:00,14.479999542236328,14.52670955657959,14.369999885559082,14.354999542236328,3152,0.0,0.0,0.0
2020-06-12 00:00:00+01:00,14.194999694824219,14.28499984741211,14.039999961853027,14.09749984741211,12662,0.0,0.0,0.0
2020-06-15 00:00:00+01:00,13.9399995803833,14.09000015258789,13.9350004196167,14.100000381469727,6894,0.0,0.0,0.0
2020-06-16 00:00:00+01:00,14.399999618530273,14.635000228881836,14.399999618530273,14.475000381469727,11889,0.0,0.0,0.0
2020-06-17 00:00:00+01:00,14.630000114440918,14.630000114440918,14.515000343322754,14.522500038146973,11583,0.0,0.0,0.0
2020-06-18 00:00:00+01:00,14.574999809265137,14.574999809265137,14.484999656677246,14.5,7329,0.0,0.0,0.0
2020-06-19 00:00:00+01:00,14.625,14.6850004196167,14.619999885559082,14.602499961853027,49995,0.0,0.0,0.0
2020-06-22 00:00:00+01:00,14.545000076293945,14.545000076293945,14.510140419006348,14.545000076293945,1487,0.0,0.0,0.0
2020-06-23 00:00:00+01:00,14.670000076293945,14.699999809265137,14.670000076293945,14.739999771118164,7341,0.0,0.0,0.0
2020-06-24 00:00:00+01:00,14.550000190734863,14.566490173339844,14.449999809265137,14.332500457763672,4160,0.0,0.0,0.0
2020-06-25 00:00:00+01:00,14.289999961853027,14.345000267028809,14.289999961853027,14.332500457763672,15,0.0,0.0,0.0
2020-06-26 00:00:00+01:00,14.391889572143555,14.391889572143555,14.391889572143555,14.015000343322754,46,0.0,0.0,0.0
2020-06-29 00:00:00+01:00,13.829999923706055,13.9350004196167,13.795000076293945,14.0,3152,0.0,0.0,0.0
2020-06-30 00:00:00+01:00,14.079999923706055,14.079999923706055,14.070509910583496,14.15999984741211,1446,0.0,0.0,0.0
2020-07-01 00:00:00+01:00,14.234999656677246,14.395000457763672,14.135000228881836,14.399999618530273,31484,0.0,0.0,0.0
2020-07-02 00:00:00+01:00,14.595000267028809,14.615730285644531,14.595000267028809,14.547499656677246,13773,0.0,0.0,0.0
2020-07-03 00:00:00+01:00,14.552499771118164,14.552499771118164,14.552499771118164,14.552499771118164,0,0.0,0.0,0.0
2020-07-06 00:00:00+01:00,14.774999618530273,14.774999618530273,14.774999618530273,14.832500457763672,254,0.0,0.0,0.0
2020-07-07 00:00:00+01:00,14.774999618530273,14.774999618530273,14.73838996887207,14.952500343322754,1397,0.0,0.0,0.0
2020-07-08 00:00:00+01:00,14.737369537353516,14.737369537353516,14.737369537353516,14.727499961853027,1330,0.0,0.0,0.0
2020-07-09 00:00:00+01:00,14.859999656677246,14.920000076293945,14.859999656677246,14.770000457763672,1770,0.0,0.0,0.0
2020-07-10 00:00:00+01:00,14.819999694824219,14.880000114440918,14.819999694824219,14.975000381469727,2092,0.0,0.0,0.0
2020-07-13 00:00:00+01:00,15.204999923706055,15.335000038146973,15.204999923706055,15.332500457763672,6119,0.0,0.0,0.0
2020-07-14 00:00:00+01:00,14.960000038146973,14.961779594421387,14.845000267028809,14.904999732971191,2041,0.0,0.0,0.0
2020-07-15 00:00:00+01:00,15.149999618530273,15.1899995803833,15.060440063476562,15.087499618530273,3815,0.0,0.0,0.0
2020-07-16 00:00:00+01:00,15.039999961853027,15.039999961853027,14.949440002441406,14.994999885559082,905,0.0,0.0,0.0
2020-07-17 00:00:00+01:00,15.050000190734863,15.085000038146973,15.041850090026855,15.032500267028809,3194,0.0,0.0,0.0
2020-07-20 00:00:00+01:00,14.970000267028809,15.03499984741211,14.970000267028809,15.172499656677246,1429,0.0,0.0,0.0
2020-07-21 00:00:00+01:00,15.350939750671387,15.350939750671387,15.350939750671387,15.297499656677246,65,0.0,0.0,0.0
2020-07-22 00:00:00+01:00,15.170000076293945,15.170000076293945,15.164380073547363,15.164999961853027,278,0.0,0.0,0.0
2020-07-23 00:00:00+01:00,15.269980430603027,15.269980430603027,15.269980430603027,15.175000190734863,239,0.0,0.0,0.0
2020-07-24 00:00:00+01:00,14.9350004196167,14.9350004196167,14.9350004196167,14.957500457763672,1085,0.0,0.0,0.0
2020-07-27 00:00:00+01:00,15.039999961853027,15.039999961853027,14.990229606628418,15.010000228881836,2240,0.0,0.0,0.0
2020-07-28 00:00:00+01:00,15.039999961853027,15.073160171508789,15.039999961853027,15.045000076293945,32368,0.0,0.0,0.0
2020-07-29 00:00:00+01:00,14.989999771118164,15.0135498046875,14.989999771118164,15.045000076293945,578,0.0,0.0,0.0
2020-07-30 00:00:00+01:00,14.895000457763672,15.0,14.895000457763672,14.987500190734863,6523,0.0,0.0,0.0
2020-07-31 00:00:00+01:00,15.234999656677246,15.295000076293945,15.055000305175781,15.119999885559082,17513,0.0,0.0,0.0
2020-08-03 00:00:00+01:00,15.1899995803833,15.1899995803833,15.15999984741211,15.234999656677246,93814,0.0,0.0,0.0
2020-08-04 00:00:00+01:00,15.195599555969238,15.195599555969238,15.195599555969238,15.257499694824219,1130,0.0,0.0,0.0
2020-08-05 00:00:00+01:00,15.3725004196167,15.3725004196167,15.3725004196167,15.3725004196167,0,0.0,0.0,0.0
2020-08-06 00:00:00+01:00,15.29835033416748,15.29835033416748,15.29835033416748,15.40250015258789,418,0.0,0.0,0.0
2020-08-07 00:00:00+01:00,15.520000457763672,15.535409927368164,15.520000457763672,15.635000228881836,1074,0.0,0.0,0.0
2020-08-10 00:00:00+01:00,15.545000076293945,15.545000076293945,15.477479934692383,15.470000267028809,343,0.0,0.0,0.0
2020-08-11 00:00:00+01:00,15.555000305175781,15.604789733886719,15.555000305175781,15.579999923706055,570,0.0,0.0,0.0
2020-08-12 00:00:00+01:00,15.444999694824219,15.454070091247559,15.444999694824219,15.579999923706055,3739,0.0,0.0,0.0
2020-08-13 00:00:00+01:00,15.664999961853027,15.664999961853027,15.664999961853027,15.664999961853027,0,0.0,0.0,0.0
2020-08-14 00:00:00+01:00,15.523200035095215,15.541580200195312,15.523200035095215,15.582500457763672,14512,0.0,0.0,0.0
2020-08-17 00:00:00+01:00,15.600000381469727,15.625,15.588020324707031,15.567500114440918,1454,0.0,0.0,0.0
2020-08-18 00:00:00+01:00,15.595430374145508,15.595430374145508,15.595430374145508,15.640000343322754,1182,0.0,0.0,0.0
2020-08-19 00:00:00+01:00,15.773420333862305,15.773420333862305,15.773420333862305,15.8100004196167,388,0.0,0.0,0.0
2020-08-20 00:00:00+01:00,15.742500305175781,15.742500305175781,15.742500305175781,15.742500305175781,0,0.0,0.0,0.0
2020-08-21 00:00:00+01:00,15.772500038146973,15.772500038146973,15.772500038146973,15.772500038146973,0,0.0,0.0,0.0
2020-08-24 00:00:00+01:00,15.899259567260742,15.899259567260742,15.899259567260742,15.8725004196167,1736,0.0,0.0,0.0
2020-08-25 00:00:00+01:00,16.0049991607666,17.326229095458984,16.0049991607666,15.987500190734863,980,0.0,0.0,0.0
2020-08-26 00:00:00+01:00,16.07111930847168,16.098079681396484,16.07111930847168,16.287500381469727,6187,0.0,0.0,0.0
2020-08-27 00:00:00+01:00,16.46500015258789,16.486419677734375,16.44499969482422,16.44499969482422,4369,0.0,0.0,0.0
2020-08-28 00:00:00+01:00,16.385000228881836,16.395000457763672,16.31999969482422,16.362499237060547,82085,0.0,0.0,0.0
2020-09-01 00:00:00+01:00,16.345840454101562,16.345840454101562,16.345840454101562,16.34000015258789,1379,0.0,0.0,0.0
2020-09-02 00:00:00+01:00,16.524999618530273,16.57777976989746,16.524999618530273,16.524999618530273,13893,0.0,0.0,0.0
2020-09-03 00:00:00+01:00,16.262500762939453,16.262500762939453,16.262500762939453,16.262500762939453,0,0.0,0.0,0.0
2020-09-04 00:00:00+01:00,16.204999923706055,16.279659271240234,16.204999923706055,15.699999809265137,15844,0.0,0.0,0.0
2020-09-07 00:00:00+01:00,15.890000343322754,15.890000343322754,15.886890411376953,15.885000228881836,2963,0.0,0.0,0.0
2020-09-08 00:00:00+01:00,15.574999809265137,15.66057014465332,15.574999809265137,15.712499618530273,1439,0.0,0.0,0.0
2020-09-09 00:00:00+01:00,15.654999732971191,15.78499984741211,15.645000457763672,15.792499542236328,30985,0.0,0.0,0.0
2020-09-10 00:00:00+01:00,15.914999961853027,15.920000076293945,15.693209648132324,15.864999771118164,14613,0.0,0.0,0.0
2020-09-11 00:00:00+01:00,15.664999961853027,15.700969696044922,15.664999961853027,15.592499732971191,850,0.0,0.0,0.0
2020-09-14 00:00:00+01:00,15.807499885559082,15.807499885559082,15.807499885559082,15.807499885559082,0,0.0,0.0,0.0
2020-09-15 00:00:00+01:00,15.671819686889648,15.671819686889648,15.671819686889648,15.802499771118164,5729,0.0,0.0,0.0
2020-09-16 00:00:00+01:00,15.875,15.890000343322754,15.846280097961426,15.907500267028809,5680,0.0,0.0,0.0
2020-09-17 00:00:00+01:00,15.51731014251709,15.51731014251709,15.51731014251709,15.5,1475,0.0,0.0,0.0
