date,open,high,low,close,volume,Dividends,Stock Splits
2020-05-06 00:00:00+01:00,120.43583263814038,121.24125283690277,115.3348760852259,116.1939468383789,42324916,0.0,0.0
2020-05-07 00:00:00+01:00,115.87176048183395,122.85199315816058,114.52946188424706,122.5299072265625,25096246,0.0,0.0
2020-05-11 00:00:00+01:00,123.97959048236287,125.8964564873371,117.26779401187211,118.61019134521484,21740379,0.0,0.0
2020-05-12 00:00:00+01:00,118.77124571237147,127.68450345719712,117.96582549375223,118.23436737060547,15090909,0.0,0.0
2020-05-13 00:00:00+01:00,116.73091671560809,118.12696461139127,113.75194932953204,113.83142852783203,22067375,0.0,0.0
2020-05-14 00:00:00+01:00,112.43538150270868,114.20726475970173,107.74895410223782,112.97235870361328,23527944,0.0,0.0
2020-05-15 00:00:00+01:00,113.29446054766544,115.60332117551144,110.01913674595056,112.11320495605469,17607413,0.0,0.0
2020-05-18 00:00:00+01:00,113.93883312692863,116.03290899880412,111.41518001635752,114.9052963256836,21305000,0.0,0.0
2020-05-19 00:00:00+01:00,117.5363376754949,118.34175782908397,111.30777645638338,114.52944946289062,32539226,0.0,0.0
2020-05-20 00:00:00+01:00,112.27434493550106,114.63685607910156,109.80434248671233,114.63685607910156,27131568,0.0,0.0
2020-05-21 00:00:00+01:00,113.3482076048937,115.06644812372659,110.82455444335938,110.82455444335938,32756500,0.0,0.0
2020-05-22 00:00:00+01:00,110.01913192311999,115.01268833797648,108.35464101361512,111.84475708007812,25342694,0.0,0.0
2020-05-26 00:00:00+01:00,115.87174684517808,121.34863731355725,114.03335579039128,120.86531066894531,34002617,0.0,0.0
2020-05-27 00:00:00+01:00,122.79833987465138,133.91305762106887,122.05843089110667,129.0269012451172,95839926,0.0,0.0
2020-05-28 00:00:00+01:00,131.60420405481898,132.7929457735677,125.0534575320845,126.77169036865234,36001652,0.0,0.0
2020-05-29 00:00:00+01:00,124.62396918480101,126.55480334160542,118.28801520303806,118.5028076171875,49666180,0.0,0.0
2020-06-01 00:00:00+01:00,121.67072432391652,125.226359079238,120.75791177342539,123.8721923828125,17442976,0.0,0.0
2020-06-02 00:00:00+01:00,124.99978137111664,130.95980758141872,123.28154888651834,129.45635986328125,40979705,0.0,0.0
2020-06-03 00:00:00+01:00,132.03369477533113,134.98694054925005,130.17596423375764,134.7721405029297,31986847,0.0,0.0
2020-06-04 00:00:00+01:00,134.0741075981438,136.86620362313627,131.4270019711445,136.060791015625,24255194,0.0,0.0
2020-06-05 00:00:00+01:00,138.5306744979114,149.64539121308664,136.74263229350197,147.49757385253906,57153286,0.0,0.0
2020-06-08 00:00:00+01:00,146.31631774416,151.87048838719565,146.10153296597224,150.71925354003906,62060504,0.0,0.0
2020-06-09 00:00:00+01:00,150.3970962283317,151.52470136106788,139.28246826758595,141.05435180664062,34302378,0.0,0.0
2020-06-10 00:00:00+01:00,142.28934604477232,147.60498075420114,137.6178679321962,138.26223754882812,23591080,0.0,0.0
2020-06-11 00:00:00+01:00,133.16129270624003,134.18149004843903,126.1810531616211,126.1810531616211,30825241,0.0,0.0
2020-06-12 00:00:00+01:00,123.4963598972381,130.31554902598805,121.50968419400166,127.46971130371094,29200916,0.0,0.0
2020-06-15 00:00:00+01:00,122.0466809368309,130.90717859952375,123.36424643082692,126.98648834228516,18581983,0.0,0.0
