date,open,high,low,close,volume,Dividends,Stock Splits,Capital Gains
2024-04-22 00:00:00+01:00,4.420499801635742,4.420499801635742,4.420499801635742,4.420499801635742,0,0.0,0.0,0.0
2024-04-23 00:00:00+01:00,4.453000068664551,4.453000068664551,4.446499824523926,4.561500072479248,1100,0.0,0.0,0.0
2024-04-24 00:00:00+01:00,4.631999969482422,4.644000053405762,4.619999885559082,4.561999797821045,6500,0.0,0.0,0.0
2024-04-25 00:00:00+01:00,4.5,4.5,4.441999912261963,4.456500053405762,4475,0.0,0.0,0.0
2024-04-26 00:00:00+01:00,4.559999942779541,4.559999942779541,4.559999942779541,4.539750099182129,14,0.0,0.0,0.0
2024-04-29 00:00:00+01:00,4.651000022888184,4.651000022888184,4.651000022888184,4.687250137329102,671,0.0,0.0,0.0
2024-04-30 00:00:00+01:00,4.650000095367432,4.650000095367432,4.63100004196167,4.577499866485596,130,0.0,0.0,0.0
2024-05-01 00:00:00+01:00,4.506999969482422,4.512499809265137,4.456500053405762,4.485750198364258,4351,0.0,0.0,0.0
2024-05-02 00:00:00+01:00,4.606500148773193,4.606500148773193,4.606500148773193,4.606500148773193,0,0.0,0.0,0.0
2024-05-03 00:00:00+01:00,4.749000072479248,4.749000072479248,4.749000072479248,4.705999851226807,1126,0.0,0.0,0.0
2024-05-07 00:00:00+01:00,4.795499801635742,4.811500072479248,4.795499801635742,4.783999919891357,981,0.0,0.0,0.0
2024-05-08 00:00:00+01:00,4.75600004196167,4.75600004196167,4.75,4.639750003814697,957,0.0,0.0,0.0
2024-05-09 00:00:00+01:00,4.619999885559082,4.619999885559082,4.589000225067139,4.59375,2324,0.0,0.0,0.0
2024-05-10 00:00:00+01:00,4.605999946594238,4.605999946594238,4.605999946594238,4.510499954223633,2500,0.0,0.0,0.0
2024-05-13 00:00:00+01:00,4.488999843597412,4.623499870300293,4.488999843597412,4.623499870300293,2315,0.0,0.0,0.0
2024-05-14 00:00:00+01:00,4.605500221252441,4.642499923706055,4.598499774932861,4.7804999351501465,28541,0.0,0.0,0.0
2024-05-15 00:00:00+01:00,4.7270002365112305,4.749000072479248,4.7270002365112305,4.737750053405762,975,0.0,0.0,0.0
2024-05-16 00:00:00+01:00,4.7769999504089355,4.7769999504089355,4.722499847412109,4.723750114440918,2608,0.0,0.0,0.0
2024-05-17 00:00:00+01:00,4.730500221252441,4.730500221252441,4.690999984741211,4.732999801635742,1180,0.0,0.0,0.0
2024-05-20 00:00:00+01:00,4.739999771118164,4.739999771118164,4.739999771118164,4.721499919891357,20,0.0,0.0,0.0
2024-05-21 00:00:00+01:00,4.767499923706055,4.7754998207092285,4.71999979019165,4.718500137329102,5945,0.0,0.0,0.0
2024-05-22 00:00:00+01:00,4.746250152587891,4.746250152587891,4.746250152587891,4.746250152587891,0,0.0,0.0,0.0
2024-05-23 00:00:00+01:00,4.617499828338623,4.617499828338623,4.617499828338623,4.616250038146973,100,0.0,0.0,0.0
2024-05-24 00:00:00+01:00,4.583499908447266,4.583499908447266,4.583499908447266,4.634500026702881,1385,0.0,0.0,0.0
2024-05-28 00:00:00+01:00,4.611000061035156,4.611000061035156,4.608500003814697,4.616499900817871,3908,0.0,0.0,0.0
2024-05-29 00:00:00+01:00,4.566999912261963,4.571499824523926,4.564499855041504,4.525000095367432,8742,0.0,0.0,0.0
2024-05-30 00:00:00+01:00,4.441500186920166,4.442999839782715,4.441500186920166,4.467249870300293,2940,0.0,0.0,0.0
2024-05-31 00:00:00+01:00,4.521999835968018,4.521999835968018,4.433000087738037,4.417250156402588,2251,0.0,0.0,0.0
2024-06-03 00:00:00+01:00,4.473999977111816,4.52400016784668,4.460999965667725,4.515500068664551,12503,0.0,0.0,0.0
2024-06-04 00:00:00+01:00,4.479000091552734,4.498000144958496,4.452499866485596,4.500249862670898,13441,0.0,0.0,0.0
2024-06-05 00:00:00+01:00,4.520500183105469,4.520500183105469,4.520500183105469,4.583749771118164,30,0.0,0.0,0.0
2024-06-06 00:00:00+01:00,4.61299991607666,4.625500202178955,4.608500003814697,4.6605000495910645,16266,0.0,0.0,0.0
2024-06-07 00:00:00+01:00,4.684999942779541,4.684999942779541,4.640999794006348,4.649499893188477,4311,0.0,0.0,0.0
